id,station_id,day,capacity
18954,20,2012-09-09,19
18955,21,2012-09-09,24
18956,22,2012-09-09,46
18957,23,2012-09-09,19
18958,24,2012-09-09,19
18959,25,2012-09-09,14
18960,26,2012-09-09,15
18961,27,2012-09-09,15
18962,29,2012-09-09,15
18963,30,2012-09-09,15
18964,31,2012-09-09,15
18965,32,2012-09-09,11
18966,33,2012-09-09,18
18967,34,2012-09-09,15
18968,35,2012-09-09,11
18969,36,2012-09-09,25
18970,37,2012-09-09,15
18971,38,2012-09-09,47
18972,39,2012-09-09,19
18973,40,2012-09-09,15
18974,41,2012-09-09,19
18975,42,2012-09-09,19
18976,43,2012-09-09,14
18977,44,2012-09-09,18
18978,45,2012-09-09,19
18979,46,2012-09-09,19
18980,47,2012-09-09,11
18981,48,2012-09-09,15
18982,49,2012-09-09,15
18983,50,2012-09-09,15
18984,51,2012-09-09,15
18985,52,2012-09-09,15
18986,53,2012-09-09,15
18987,54,2012-09-09,14
18988,55,2012-09-09,15
18989,56,2012-09-09,15
18990,57,2012-09-09,11
18991,58,2012-09-09,19
18992,59,2012-09-09,15
18993,60,2012-09-09,14
18994,61,2012-09-09,18
18995,62,2012-09-09,14
18996,63,2012-09-09,15
18997,64,2012-09-09,15
18998,65,2012-09-09,19
18999,66,2012-09-09,15
19000,67,2012-09-09,19
19001,68,2012-09-09,19
19002,69,2012-09-09,19
19003,70,2012-09-09,23
19004,71,2012-09-09,15
19005,72,2012-09-09,15
19006,73,2012-09-09,15
19007,74,2012-09-09,18
19008,75,2012-09-09,15
19009,76,2012-09-09,17
19010,77,2012-09-09,14
19011,78,2012-09-09,19
19012,79,2012-09-09,15
19013,80,2012-09-09,17
19014,81,2012-09-09,14
19015,82,2012-09-09,15
19016,83,2012-09-09,15
19017,84,2012-09-09,15
19018,85,2012-09-09,15
19019,86,2012-09-09,14
19020,87,2012-09-09,15
19021,88,2012-09-09,19
19022,89,2012-09-09,19
19023,90,2012-09-09,19
19024,91,2012-09-09,15
19025,92,2012-09-09,19
19026,93,2012-09-09,15
19027,3,2012-09-10,15
19028,4,2012-09-10,15
19029,5,2012-09-10,15
19030,6,2012-09-10,15
19031,7,2012-09-10,15
19032,8,2012-09-10,15
19033,9,2012-09-10,19
19034,10,2012-09-10,19
19035,11,2012-09-10,15
19036,12,2012-09-10,15
19037,13,2012-09-10,15
19038,14,2012-09-10,17
19039,15,2012-09-10,15
19040,16,2012-09-10,19
19041,17,2012-09-10,15
19042,18,2012-09-10,15
19043,19,2012-09-10,15
19044,20,2012-09-10,19
19045,21,2012-09-10,24
19046,22,2012-09-10,47
19047,23,2012-09-10,19
19048,24,2012-09-10,19
19049,25,2012-09-10,14
19050,26,2012-09-10,15
19051,27,2012-09-10,15
19052,29,2012-09-10,15
19053,30,2012-09-10,15
19054,31,2012-09-10,15
19055,32,2012-09-10,11
19056,33,2012-09-10,19
19057,34,2012-09-10,15
19058,35,2012-09-10,11
19059,36,2012-09-10,25
19060,37,2012-09-10,15
19061,38,2012-09-10,47
19062,39,2012-09-10,19
19063,40,2012-09-10,15
19064,41,2012-09-10,19
19065,42,2012-09-10,19
19066,43,2012-09-10,15
19067,44,2012-09-10,19
19068,45,2012-09-10,19
19069,46,2012-09-10,19
19070,47,2012-09-10,11
19071,48,2012-09-10,15
19072,49,2012-09-10,15
19073,50,2012-09-10,15
19074,51,2012-09-10,15
19075,52,2012-09-10,15
19076,53,2012-09-10,15
19077,54,2012-09-10,14
19078,55,2012-09-10,15
19079,56,2012-09-10,15
19080,57,2012-09-10,11
19081,58,2012-09-10,19
19082,59,2012-09-10,15
19083,60,2012-09-10,15
19084,61,2012-09-10,18
19085,62,2012-09-10,14
19086,63,2012-09-10,15
19087,64,2012-09-10,15
19088,65,2012-09-10,19
19089,66,2012-09-10,15
19090,67,2012-09-10,19
19091,68,2012-09-10,18
19092,69,2012-09-10,19
19093,70,2012-09-10,23
19094,71,2012-09-10,15
19095,72,2012-09-10,15
19096,73,2012-09-10,15
19097,74,2012-09-10,19
19098,75,2012-09-10,15
19099,76,2012-09-10,17
19100,77,2012-09-10,15
19101,78,2012-09-10,19
19102,79,2012-09-10,15
19103,80,2012-09-10,17
19104,81,2012-09-10,14
19105,82,2012-09-10,15
19106,83,2012-09-10,15
19107,84,2012-09-10,15
19108,85,2012-09-10,15
19109,86,2012-09-10,14
19110,87,2012-09-10,15
19111,88,2012-09-10,19
19112,89,2012-09-10,19
19113,90,2012-09-10,19
19114,91,2012-09-10,15
19115,92,2012-09-10,19
19116,93,2012-09-10,14
19117,3,2012-09-11,15
19118,4,2012-09-11,15
19119,5,2012-09-11,15
19120,6,2012-09-11,15
19121,7,2012-09-11,15
19122,8,2012-09-11,15
19123,9,2012-09-11,19
19124,10,2012-09-11,19
19125,11,2012-09-11,15
19126,12,2012-09-11,15
19127,13,2012-09-11,15
19128,14,2012-09-11,17
19129,15,2012-09-11,15
19130,16,2012-09-11,19
19131,17,2012-09-11,15
19132,18,2012-09-11,15
19133,19,2012-09-11,15
19134,20,2012-09-11,19
19135,21,2012-09-11,24
19136,22,2012-09-11,46
19137,23,2012-09-11,19
19138,24,2012-09-11,19
19139,25,2012-09-11,14
19140,26,2012-09-11,15
19141,27,2012-09-11,15
19142,29,2012-09-11,15
19143,30,2012-09-11,15
19144,31,2012-09-11,15
19145,32,2012-09-11,11
19146,33,2012-09-11,19
19147,34,2012-09-11,15
19148,35,2012-09-11,11
19149,36,2012-09-11,25
19150,37,2012-09-11,15
19151,38,2012-09-11,47
19152,39,2012-09-11,19
19153,40,2012-09-11,15
19154,41,2012-09-11,19
19155,42,2012-09-11,19
19156,43,2012-09-11,15
19157,44,2012-09-11,19
19158,45,2012-09-11,19
19159,46,2012-09-11,19
19160,47,2012-09-11,11
19161,48,2012-09-11,15
19162,49,2012-09-11,15
19163,50,2012-09-11,15
19164,51,2012-09-11,15
19165,52,2012-09-11,15
19166,53,2012-09-11,15
19167,54,2012-09-11,14
19168,55,2012-09-11,15
19169,56,2012-09-11,15
19170,57,2012-09-11,11
19171,58,2012-09-11,19
19172,59,2012-09-11,15
19173,60,2012-09-11,14
19174,61,2012-09-11,19
19175,62,2012-09-11,14
19176,63,2012-09-11,15
19177,64,2012-09-11,15
19178,65,2012-09-11,19
19179,66,2012-09-11,15
19180,67,2012-09-11,19
19181,68,2012-09-11,19
19182,69,2012-09-11,19
19183,70,2012-09-11,23
19184,71,2012-09-11,15
19185,72,2012-09-11,15
19186,73,2012-09-11,15
19187,74,2012-09-11,19
19188,75,2012-09-11,15
19189,76,2012-09-11,17
19190,77,2012-09-11,15
19191,78,2012-09-11,19
19192,79,2012-09-11,15
19193,80,2012-09-11,17
19194,81,2012-09-11,14
19195,82,2012-09-11,15
19196,83,2012-09-11,15
19197,84,2012-09-11,15
19198,85,2012-09-11,15
19199,86,2012-09-11,14
19200,87,2012-09-11,15
19201,88,2012-09-11,17
19202,89,2012-09-11,19
19203,90,2012-09-11,19
19204,91,2012-09-11,15
19205,92,2012-09-11,19
19206,93,2012-09-11,14
19207,94,2012-09-11,15
19208,95,2012-09-11,15
19209,96,2012-09-11,19
19210,97,2012-09-11,17
19211,98,2012-09-11,19
19212,3,2012-09-12,15
19213,4,2012-09-12,15
19214,5,2012-09-12,15
19215,6,2012-09-12,15
19216,7,2012-09-12,15
19217,8,2012-09-12,15
19218,9,2012-09-12,19
19219,10,2012-09-12,19
19220,11,2012-09-12,15
19221,12,2012-09-12,15
19222,13,2012-09-12,15
19223,14,2012-09-12,17
19224,15,2012-09-12,15
19225,16,2012-09-12,19
19226,17,2012-09-12,15
19227,18,2012-09-12,15
19228,19,2012-09-12,15
19229,20,2012-09-12,19
19230,21,2012-09-12,23
19231,22,2012-09-12,47
19232,23,2012-09-12,19
19233,24,2012-09-12,19
19234,25,2012-09-12,14
19235,26,2012-09-12,15
19236,27,2012-09-12,15
19237,29,2012-09-12,15
19238,30,2012-09-12,15
19239,31,2012-09-12,15
19240,32,2012-09-12,11
19241,33,2012-09-12,19
19242,34,2012-09-12,15
19243,35,2012-09-12,11
19244,36,2012-09-12,25
19245,37,2012-09-12,15
19246,38,2012-09-12,47
19247,39,2012-09-12,19
19248,40,2012-09-12,15
19249,41,2012-09-12,19
19250,42,2012-09-12,19
19251,43,2012-09-12,15
19252,44,2012-09-12,19
19253,45,2012-09-12,19
19254,46,2012-09-12,19
19255,47,2012-09-12,11
19256,48,2012-09-12,15
19257,49,2012-09-12,15
19258,50,2012-09-12,15
19259,51,2012-09-12,15
19260,52,2012-09-12,14
19261,53,2012-09-12,15
19262,54,2012-09-12,15
19263,55,2012-09-12,15
19264,56,2012-09-12,15
19265,57,2012-09-12,11
19266,58,2012-09-12,19
19267,59,2012-09-12,15
19268,60,2012-09-12,14
19269,61,2012-09-12,19
19270,62,2012-09-12,15
19271,63,2012-09-12,15
19272,64,2012-09-12,15
19273,65,2012-09-12,19
19274,66,2012-09-12,15
19275,67,2012-09-12,19
19276,68,2012-09-12,19
19277,69,2012-09-12,19
19278,70,2012-09-12,23
19279,71,2012-09-12,15
19280,72,2012-09-12,15
19281,73,2012-09-12,15
19282,74,2012-09-12,19
19283,75,2012-09-12,15
19284,76,2012-09-12,17
19285,77,2012-09-12,15
19286,78,2012-09-12,19
19287,79,2012-09-12,15
19288,80,2012-09-12,17
19289,81,2012-09-12,14
19290,82,2012-09-12,15
19291,83,2012-09-12,15
19292,84,2012-09-12,14
19293,85,2012-09-12,15
19294,86,2012-09-12,14
19295,87,2012-09-12,15
19296,88,2012-09-12,17
19297,89,2012-09-12,19
19298,90,2012-09-12,19
19299,91,2012-09-12,15
19300,92,2012-09-12,19
19301,93,2012-09-12,14
19302,94,2012-09-12,15
19303,95,2012-09-12,15
19304,96,2012-09-12,19
19305,97,2012-09-12,17
19306,98,2012-09-12,19
19307,3,2012-09-13,15
19308,4,2012-09-13,15
19309,5,2012-09-13,15
19310,6,2012-09-13,15
19311,7,2012-09-13,15
19312,8,2012-09-13,15
19313,9,2012-09-13,19
19314,10,2012-09-13,19
19315,11,2012-09-13,15
19316,12,2012-09-13,14
19317,13,2012-09-13,15
19318,14,2012-09-13,17
19319,15,2012-09-13,15
19320,16,2012-09-13,19
19321,17,2012-09-13,15
19322,18,2012-09-13,15
19323,19,2012-09-13,15
19324,20,2012-09-13,19
19325,21,2012-09-13,23
19326,22,2012-09-13,47
19327,23,2012-09-13,19
19328,24,2012-09-13,19
19329,25,2012-09-13,14
19330,26,2012-09-13,15
19331,27,2012-09-13,15
19332,29,2012-09-13,15
19333,30,2012-09-13,15
19334,31,2012-09-13,14
19335,32,2012-09-13,11
19336,33,2012-09-13,19
19337,34,2012-09-13,15
19338,35,2012-09-13,11
19339,36,2012-09-13,25
19340,37,2012-09-13,15
19341,38,2012-09-13,47
19342,39,2012-09-13,19
19343,40,2012-09-13,15
19344,41,2012-09-13,19
19345,42,2012-09-13,19
19346,43,2012-09-13,15
19347,44,2012-09-13,19
19348,45,2012-09-13,19
19349,46,2012-09-13,19
19350,47,2012-09-13,11
19351,48,2012-09-13,15
19352,49,2012-09-13,15
19353,50,2012-09-13,14
19354,51,2012-09-13,15
19355,52,2012-09-13,13
19356,53,2012-09-13,15
19357,54,2012-09-13,15
19358,55,2012-09-13,15
19359,56,2012-09-13,15
19360,57,2012-09-13,11
19361,58,2012-09-13,19
19362,59,2012-09-13,15
19363,60,2012-09-13,12
19364,61,2012-09-13,18
19365,62,2012-09-13,15
19366,63,2012-09-13,15
19367,64,2012-09-13,15
19368,65,2012-09-13,19
19369,66,2012-09-13,15
19370,67,2012-09-13,19
19371,68,2012-09-13,19
19372,69,2012-09-13,19
19373,70,2012-09-13,23
19374,71,2012-09-13,15
19375,72,2012-09-13,15
19376,73,2012-09-13,15
19377,74,2012-09-13,19
19378,75,2012-09-13,15
19379,76,2012-09-13,17
19380,77,2012-09-13,15
19381,78,2012-09-13,19
19382,79,2012-09-13,15
19383,80,2012-09-13,17
19384,81,2012-09-13,14
19385,82,2012-09-13,15
19386,83,2012-09-13,15
19387,84,2012-09-13,15
19388,85,2012-09-13,15
19389,86,2012-09-13,15
19390,87,2012-09-13,15
19391,88,2012-09-13,19
19392,89,2012-09-13,19
19393,90,2012-09-13,19
19394,91,2012-09-13,15
19395,92,2012-09-13,19
19396,93,2012-09-13,14
19397,94,2012-09-13,15
19398,95,2012-09-13,15
19399,96,2012-09-13,19
19400,97,2012-09-13,17
19401,98,2012-09-13,19
19402,3,2012-09-14,15
19403,4,2012-09-14,15
19404,5,2012-09-14,15
19405,6,2012-09-14,15
19406,7,2012-09-14,15
19407,8,2012-09-14,15
19408,9,2012-09-14,19
19409,10,2012-09-14,19
19410,11,2012-09-14,15
19411,12,2012-09-14,14
19412,13,2012-09-14,15
19413,14,2012-09-14,17
19414,15,2012-09-14,15
19415,16,2012-09-14,19
19416,17,2012-09-14,14
19417,18,2012-09-14,15
19418,19,2012-09-14,15
19419,20,2012-09-14,19
19420,21,2012-09-14,25
19421,22,2012-09-14,47
19422,23,2012-09-14,18
19423,24,2012-09-14,19
19424,25,2012-09-14,14
19425,26,2012-09-14,15
19426,27,2012-09-14,15
19427,29,2012-09-14,15
19428,30,2012-09-14,15
19429,31,2012-09-14,15
19430,32,2012-09-14,11
19431,33,2012-09-14,19
19432,34,2012-09-14,15
19433,35,2012-09-14,11
19434,36,2012-09-14,24
19435,37,2012-09-14,15
19436,38,2012-09-14,47
19437,39,2012-09-14,19
19438,40,2012-09-14,15
19439,41,2012-09-14,19
19440,42,2012-09-14,19
19441,43,2012-09-14,12
19442,44,2012-09-14,19
19443,45,2012-09-14,19
19444,46,2012-09-14,19
19445,47,2012-09-14,11
19446,48,2012-09-14,15
19447,49,2012-09-14,15
19448,50,2012-09-14,15
19449,51,2012-09-14,15
19450,52,2012-09-14,12
19451,53,2012-09-14,15
19452,54,2012-09-14,13
19453,55,2012-09-14,15
19454,56,2012-09-14,15
19455,57,2012-09-14,11
19456,58,2012-09-14,19
19457,59,2012-09-14,15
19458,60,2012-09-14,15
19459,61,2012-09-14,18
19460,62,2012-09-14,15
19461,63,2012-09-14,15
19462,64,2012-09-14,15
19463,65,2012-09-14,19
19464,66,2012-09-14,15
19465,67,2012-09-14,19
19466,68,2012-09-14,19
19467,69,2012-09-14,19
19468,70,2012-09-14,23
19469,71,2012-09-14,12
19470,72,2012-09-14,15
19471,73,2012-09-14,15
19472,74,2012-09-14,19
19473,75,2012-09-14,15
19474,76,2012-09-14,17
19475,77,2012-09-14,15
19476,78,2012-09-14,19
19477,79,2012-09-14,15
19478,80,2012-09-14,17
19479,81,2012-09-14,14
19480,82,2012-09-14,15
19481,83,2012-09-14,14
19482,84,2012-09-14,15
19483,85,2012-09-14,15
19484,86,2012-09-14,15
19485,87,2012-09-14,15
19486,88,2012-09-14,16
19487,89,2012-09-14,19
19488,90,2012-09-14,19
19489,91,2012-09-14,15
19490,92,2012-09-14,19
19491,93,2012-09-14,14
19492,94,2012-09-14,15
19493,95,2012-09-14,15
19494,96,2012-09-14,19
19495,97,2012-09-14,17
19496,98,2012-09-14,19
19497,3,2012-09-15,15
19498,4,2012-09-15,15
19499,5,2012-09-15,15
19500,6,2012-09-15,15
19501,7,2012-09-15,15
19502,8,2012-09-15,15
19503,9,2012-09-15,17
19504,10,2012-09-15,19
19505,11,2012-09-15,15
19506,12,2012-09-15,14
19507,13,2012-09-15,15
19508,14,2012-09-15,17
19509,15,2012-09-15,15
19510,16,2012-09-15,19
19511,17,2012-09-15,14
19512,18,2012-09-15,15
19513,19,2012-09-15,14
19514,20,2012-09-15,19
19515,21,2012-09-15,25
19516,22,2012-09-15,46
19517,23,2012-09-15,17
19518,24,2012-09-15,19
19519,25,2012-09-15,14
19520,26,2012-09-15,14
19521,27,2012-09-15,15
19522,29,2012-09-15,15
19523,30,2012-09-15,15
19524,31,2012-09-15,15
19525,32,2012-09-15,11
19526,33,2012-09-15,19
19527,34,2012-09-15,15
19528,35,2012-09-15,11
19529,36,2012-09-15,25
19530,37,2012-09-15,15
19531,38,2012-09-15,47
19532,39,2012-09-15,19
19533,40,2012-09-15,15
19534,41,2012-09-15,19
19535,42,2012-09-15,19
19536,43,2012-09-15,11
19537,44,2012-09-15,18
19538,45,2012-09-15,19
19539,46,2012-09-15,19
19540,47,2012-09-15,11
19541,48,2012-09-15,15
19542,49,2012-09-15,15
19543,50,2012-09-15,15
19544,51,2012-09-15,15
19545,52,2012-09-15,12
19546,53,2012-09-15,15
19547,54,2012-09-15,13
19548,55,2012-09-15,15
19549,56,2012-09-15,15
19550,57,2012-09-15,11
19551,58,2012-09-15,18
19552,59,2012-09-15,15
19553,60,2012-09-15,15
19554,61,2012-09-15,18
19555,62,2012-09-15,15
19556,63,2012-09-15,15
19557,64,2012-09-15,15
19558,65,2012-09-15,19
19559,66,2012-09-15,15
19560,67,2012-09-15,19
19561,68,2012-09-15,19
19562,69,2012-09-15,19
19563,70,2012-09-15,23
19564,71,2012-09-15,12
19565,72,2012-09-15,15
19566,73,2012-09-15,15
19567,74,2012-09-15,19
19568,75,2012-09-15,15
19569,76,2012-09-15,17
19570,77,2012-09-15,15
19571,78,2012-09-15,19
19572,79,2012-09-15,15
19573,80,2012-09-15,17
19574,81,2012-09-15,14
19575,82,2012-09-15,15
19576,83,2012-09-15,15
19577,84,2012-09-15,15
19578,85,2012-09-15,15
19579,86,2012-09-15,15
19580,87,2012-09-15,15
19581,88,2012-09-15,17
19582,89,2012-09-15,19
19583,90,2012-09-15,19
19584,91,2012-09-15,15
19585,92,2012-09-15,19
19586,93,2012-09-15,14
19587,94,2012-09-15,15
19588,95,2012-09-15,15
19589,96,2012-09-15,19
19590,97,2012-09-15,16
19591,98,2012-09-15,19
19592,3,2012-09-16,15
19593,4,2012-09-16,15
19594,5,2012-09-16,15
19595,6,2012-09-16,15
19596,7,2012-09-16,15
19597,8,2012-09-16,14
19598,9,2012-09-16,16
19599,10,2012-09-16,19
19600,11,2012-09-16,15
19601,12,2012-09-16,13
19602,13,2012-09-16,15
19603,14,2012-09-16,17
19604,15,2012-09-16,15
19605,16,2012-09-16,19
19606,17,2012-09-16,14
19607,18,2012-09-16,15
19608,19,2012-09-16,14
19609,20,2012-09-16,19
19610,21,2012-09-16,25
19611,22,2012-09-16,45
19612,23,2012-09-16,17
19613,24,2012-09-16,19
19614,25,2012-09-16,14
19615,26,2012-09-16,14
19616,27,2012-09-16,15
19617,29,2012-09-16,15
19618,30,2012-09-16,15
19619,31,2012-09-16,15
19620,32,2012-09-16,11
19621,33,2012-09-16,19
19622,34,2012-09-16,15
19623,35,2012-09-16,11
19624,36,2012-09-16,25
19625,37,2012-09-16,15
19626,38,2012-09-16,47
19627,39,2012-09-16,19
19628,40,2012-09-16,15
19629,41,2012-09-16,17
19630,42,2012-09-16,19
19631,43,2012-09-16,11
19632,44,2012-09-16,19
19633,45,2012-09-16,19
19634,46,2012-09-16,19
19635,47,2012-09-16,11
19636,48,2012-09-16,15
19637,49,2012-09-16,15
19638,50,2012-09-16,15
19639,51,2012-09-16,15
19640,52,2012-09-16,12
19641,53,2012-09-16,15
19642,54,2012-09-16,15
19643,55,2012-09-16,15
19644,56,2012-09-16,15
19645,57,2012-09-16,11
19646,58,2012-09-16,18
19647,59,2012-09-16,15
19648,60,2012-09-16,15
19649,61,2012-09-16,18
19650,62,2012-09-16,15
19651,63,2012-09-16,15
19652,64,2012-09-16,15
19653,65,2012-09-16,19
19654,66,2012-09-16,15
19655,67,2012-09-16,19
19656,68,2012-09-16,19
19657,69,2012-09-16,19
19658,70,2012-09-16,23
19659,71,2012-09-16,12
19660,72,2012-09-16,15
19661,73,2012-09-16,15
19662,74,2012-09-16,19
19663,75,2012-09-16,15
19664,76,2012-09-16,17
19665,77,2012-09-16,15
19666,78,2012-09-16,19
19667,79,2012-09-16,15
19668,80,2012-09-16,17
19669,81,2012-09-16,14
19670,82,2012-09-16,15
19671,83,2012-09-16,15
19672,84,2012-09-16,15
19673,85,2012-09-16,15
19674,86,2012-09-16,15
19675,87,2012-09-16,15
19676,88,2012-09-16,17
19677,89,2012-09-16,18
19678,90,2012-09-16,19
19679,91,2012-09-16,15
19680,92,2012-09-16,19
19681,93,2012-09-16,14
19682,94,2012-09-16,15
19683,95,2012-09-16,15
19684,96,2012-09-16,19
19685,97,2012-09-16,16
19686,98,2012-09-16,17
19687,3,2012-09-17,15
19688,4,2012-09-17,15
19689,5,2012-09-17,15
19690,6,2012-09-17,15
19691,7,2012-09-17,15
19692,8,2012-09-17,15
19693,9,2012-09-17,19
19694,10,2012-09-17,19
19695,11,2012-09-17,15
19696,12,2012-09-17,14
19697,13,2012-09-17,15
19698,14,2012-09-17,17
19699,15,2012-09-17,15
19700,16,2012-09-17,19
19701,17,2012-09-17,14
19702,18,2012-09-17,15
19703,19,2012-09-17,15
19704,20,2012-09-17,19
19705,21,2012-09-17,25
19706,22,2012-09-17,45
19707,23,2012-09-17,17
19708,24,2012-09-17,19
19709,25,2012-09-17,14
19710,26,2012-09-17,15
19711,27,2012-09-17,15
19712,29,2012-09-17,15
19713,30,2012-09-17,15
19714,31,2012-09-17,15
19715,32,2012-09-17,11
19716,33,2012-09-17,19
19717,34,2012-09-17,15
19718,35,2012-09-17,11
19719,36,2012-09-17,25
19720,37,2012-09-17,15
19721,38,2012-09-17,47
19722,39,2012-09-17,19
19723,40,2012-09-17,15
19724,41,2012-09-17,18
19725,42,2012-09-17,19
19726,43,2012-09-17,11
19727,44,2012-09-17,19
19728,45,2012-09-17,19
19729,46,2012-09-17,19
19730,47,2012-09-17,11
19731,48,2012-09-17,15
19732,49,2012-09-17,15
19733,50,2012-09-17,15
19734,51,2012-09-17,15
19735,52,2012-09-17,12
19736,53,2012-09-17,15
19737,54,2012-09-17,15
19738,55,2012-09-17,15
19739,56,2012-09-17,15
19740,57,2012-09-17,11
19741,58,2012-09-17,18
19742,59,2012-09-17,15
19743,60,2012-09-17,15
19744,61,2012-09-17,19
19745,62,2012-09-17,15
19746,63,2012-09-17,15
19747,64,2012-09-17,15
19748,65,2012-09-17,19
19749,66,2012-09-17,15
19750,67,2012-09-17,19
19751,68,2012-09-17,19
19752,69,2012-09-17,18
19753,70,2012-09-17,23
19754,71,2012-09-17,15
19755,72,2012-09-17,15
19756,73,2012-09-17,15
19757,74,2012-09-17,19
19758,75,2012-09-17,15
19759,76,2012-09-17,16
19760,77,2012-09-17,15
19761,78,2012-09-17,19
19762,79,2012-09-17,15
19763,80,2012-09-17,17
19764,81,2012-09-17,14
19765,82,2012-09-17,15
19766,83,2012-09-17,15
19767,84,2012-09-17,15
19768,85,2012-09-17,15
19769,86,2012-09-17,15
19770,87,2012-09-17,15
19771,88,2012-09-17,19
19772,89,2012-09-17,18
19773,90,2012-09-17,19
19774,91,2012-09-17,15
19775,92,2012-09-17,17
19776,93,2012-09-17,14
19777,94,2012-09-17,14
19778,95,2012-09-17,15
19779,96,2012-09-17,19
19780,97,2012-09-17,16
19781,98,2012-09-17,17
19782,3,2012-09-18,15
19783,4,2012-09-18,15
19784,5,2012-09-18,15
19785,6,2012-09-18,15
19786,7,2012-09-18,15
19787,8,2012-09-18,15
19788,9,2012-09-18,19
19789,10,2012-09-18,19
19790,11,2012-09-18,15
19791,12,2012-09-18,14
19792,13,2012-09-18,15
19793,14,2012-09-18,17
19794,15,2012-09-18,15
19795,16,2012-09-18,19
19796,17,2012-09-18,15
19797,18,2012-09-18,15
19798,19,2012-09-18,14
19799,20,2012-09-18,19
19800,21,2012-09-18,25
19801,22,2012-09-18,46
19802,23,2012-09-18,19
19803,24,2012-09-18,19
19804,25,2012-09-18,14
19805,26,2012-09-18,15
19806,27,2012-09-18,15
19807,29,2012-09-18,15
19808,30,2012-09-18,15
19809,31,2012-09-18,15
19810,32,2012-09-18,11
19811,33,2012-09-18,19
19812,34,2012-09-18,15
19813,35,2012-09-18,11
19814,36,2012-09-18,25
19815,37,2012-09-18,15
19816,38,2012-09-18,47
19817,39,2012-09-18,19
19818,40,2012-09-18,15
19819,41,2012-09-18,18
19820,42,2012-09-18,19
19821,43,2012-09-18,11
19822,44,2012-09-18,19
19823,45,2012-09-18,19
19824,46,2012-09-18,19
19825,47,2012-09-18,11
19826,48,2012-09-18,15
19827,49,2012-09-18,15
19828,50,2012-09-18,15
19829,51,2012-09-18,15
19830,52,2012-09-18,15
19831,53,2012-09-18,15
19832,54,2012-09-18,15
19833,55,2012-09-18,15
19834,56,2012-09-18,15
19835,57,2012-09-18,11
19836,58,2012-09-18,19
19837,59,2012-09-18,15
19838,60,2012-09-18,15
19839,61,2012-09-18,19
19840,62,2012-09-18,15
19841,63,2012-09-18,15
19842,64,2012-09-18,15
19843,65,2012-09-18,19
19844,66,2012-09-18,15
19845,67,2012-09-18,19
19846,68,2012-09-18,19
19847,69,2012-09-18,19
19848,70,2012-09-18,23
19849,71,2012-09-18,15
19850,72,2012-09-18,15
19851,73,2012-09-18,15
19852,74,2012-09-18,18
19853,75,2012-09-18,15
19854,76,2012-09-18,16
19855,77,2012-09-18,15
19856,78,2012-09-18,19
19857,79,2012-09-18,15
19858,80,2012-09-18,17
19859,81,2012-09-18,13
19860,82,2012-09-18,15
19861,83,2012-09-18,15
19862,84,2012-09-18,15
19863,85,2012-09-18,15
19864,86,2012-09-18,15
19865,87,2012-09-18,15
19866,88,2012-09-18,19
19867,89,2012-09-18,18
19868,90,2012-09-18,19
19869,91,2012-09-18,15
19870,92,2012-09-18,17
19871,93,2012-09-18,14
19872,94,2012-09-18,13
19873,95,2012-09-18,14
19874,96,2012-09-18,19
19875,97,2012-09-18,16
19876,98,2012-09-18,17
19877,3,2012-09-19,15
19878,4,2012-09-19,15
19879,5,2012-09-19,15
19880,6,2012-09-19,15
19881,7,2012-09-19,15
19882,8,2012-09-19,15
19883,9,2012-09-19,19
19884,10,2012-09-19,19
19885,11,2012-09-19,15
19886,12,2012-09-19,14
19887,13,2012-09-19,15
19888,14,2012-09-19,17
19889,15,2012-09-19,15
19890,16,2012-09-19,19
19891,17,2012-09-19,15
19892,18,2012-09-19,15
19893,19,2012-09-19,15
19894,20,2012-09-19,19
19895,21,2012-09-19,25
19896,22,2012-09-19,46
19897,23,2012-09-19,19
19898,24,2012-09-19,19
19899,25,2012-09-19,14
19900,26,2012-09-19,15
19901,27,2012-09-19,15
19902,29,2012-09-19,15
19903,30,2012-09-19,15
19904,31,2012-09-19,15
19905,32,2012-09-19,11
19906,33,2012-09-19,19
19907,34,2012-09-19,15
19908,35,2012-09-19,11
19909,36,2012-09-19,25
19910,37,2012-09-19,15
19911,38,2012-09-19,47
19912,39,2012-09-19,19
19913,40,2012-09-19,15
19914,41,2012-09-19,18
19915,42,2012-09-19,19
19916,43,2012-09-19,11
19917,44,2012-09-19,19
19918,45,2012-09-19,19
19919,46,2012-09-19,19
19920,47,2012-09-19,11
19921,48,2012-09-19,15
19922,49,2012-09-19,15
19923,50,2012-09-19,15
19924,51,2012-09-19,15
19925,52,2012-09-19,15
19926,53,2012-09-19,15
19927,54,2012-09-19,15
19928,55,2012-09-19,15
19929,56,2012-09-19,15
19930,57,2012-09-19,11
19931,58,2012-09-19,19
19932,59,2012-09-19,15
19933,60,2012-09-19,15
19934,61,2012-09-19,19
19935,62,2012-09-19,15
19936,63,2012-09-19,15
19937,64,2012-09-19,15
19938,65,2012-09-19,19
19939,66,2012-09-19,15
19940,67,2012-09-19,19
19941,68,2012-09-19,19
19942,69,2012-09-19,19
19943,70,2012-09-19,23
19944,71,2012-09-19,15
19945,72,2012-09-19,15
19946,73,2012-09-19,15
19947,74,2012-09-19,18
19948,75,2012-09-19,15
19949,76,2012-09-19,16
19950,77,2012-09-19,15
19951,78,2012-09-19,19
19952,79,2012-09-19,15
