id,status,duration,start_date,start_station,end_date,end_station
589644,Closed,351152,2012-09-20 14:28:00-04,22,2012-09-24 16:01:00-04,
596588,Closed,1164,2012-09-22 15:08:00-04,74,2012-09-22 15:28:00-04,68
596589,Closed,3068,2012-09-22 15:07:00-04,97,2012-09-22 15:59:00-04,67
596590,Closed,1283,2012-09-22 15:06:00-04,58,2012-09-22 15:27:00-04,23,T01007,Casual,,,
596591,Closed,651,2012-09-22 15:06:00-04,80,2012-09-22 15:17:00-04,84
596592,Closed,597,2012-09-22 15:06:00-04,35,2012-09-22 15:16:00-04,50,T01367,Registered,02109,1979,Female
596593,Closed,3332,2012-09-22 15:08:00-04,74,2012-09-22 16:03:00-04,53,T01442,Casual,,,
596594,Closed,1135,2012-09-22 15:08:00-04,40,2012-09-22 15:27:00-04,38
596595,Closed,547,2012-09-22 15:07:00-04,35,2012-09-22 15:16:00-04,50,T01322,Registered,02109,1974,Male
596596,Closed,3344,2012-09-22 15:08:00-04,74,2012-09-22 16:03:00-04,53,T01299,Casual,,,
596597,Closed,1132,2012-09-22 15:07:00-04,40,2012-09-22 15:26:00-04,38
596598,Closed,1514,2012-09-22 15:07:00-04,43,2012-09-22 15:32:00-04,5,T01147,Registered,02110,1984,Male
596600,Closed,4184,2012-09-22 15:08:00-04,75,2012-09-22 16:18:00-04,47
596602,Closed,69,2012-09-22 15:08:00-04,98,2012-09-22 15:09:00-04,98,T01381,Registered,02108,1984,Female
596603,Closed,312,2012-09-22 15:10:00-04,10,2012-09-22 15:15:00-04,9,T01169,Casual,,,
596604,Closed,977,2012-09-22 15:09:00-04,4,2012-09-22 15:25:00-04,25,T01387,Casual,,,
596605,Closed,254,2012-09-22 15:08:00-04,89,2012-09-22 15:12:00-04,73,T01159,Registered,02138,1986,Male
596606,Closed,4150,2012-09-22 15:09:00-04,75,2012-09-22 16:18:00-04,47,T01173,Casual,,,
596607,Closed,1137,2012-09-22 15:09:00-04,32,2012-09-22 15:28:00-04,12
596609,Closed,569,2012-09-22 15:09:00-04,22,2012-09-22 15:18:00-04,4
596610,Closed,3197,2012-09-22 15:09:00-04,70,2012-09-22 16:03:00-04,52
596611,Closed,1049,2012-09-22 15:09:00-04,44,2012-09-22 15:27:00-04,39
596612,Closed,850,2012-09-22 15:09:00-04,98,2012-09-22 15:24:00-04,22
596613,Closed,857,2012-09-22 15:09:00-04,98,2012-09-22 15:24:00-04,22,T01381,Registered,02108,1987,Male
596614,Closed,707,2012-09-22 15:09:00-04,33,2012-09-22 15:21:00-04,36,T01255,Registered,03755,1957,Male
596616,Closed,3088,2012-09-22 15:10:00-04,70,2012-09-22 16:02:00-04,52
596617,Closed,2415,2012-09-22 15:11:00-04,54,2012-09-22 15:51:00-04,70
596618,Closed,422,2012-09-22 15:10:00-04,54,2012-09-22 15:17:00-04,60
596619,Closed,832,2012-09-22 15:10:00-04,64,2012-09-22 15:24:00-04,61,T01190,Registered,02151,1987,Male
596620,Closed,2402,2012-09-22 15:11:00-04,54,2012-09-22 15:51:00-04,70,T01056,Casual,,,
596621,Closed,305,2012-09-22 15:12:00-04,80,2012-09-22 15:17:00-04,67
596622,Closed,535,2012-09-22 15:11:00-04,22,2012-09-22 15:20:00-04,4
596623,Closed,705,2012-09-22 15:11:00-04,53,2012-09-22 15:23:00-04,86,T01371,Registered,02116,1945,Male
596624,Closed,791,2012-09-22 15:13:00-04,74,2012-09-22 15:27:00-04,68
596625,Closed,857,2012-09-22 15:14:00-04,74,2012-09-22 15:28:00-04,68
596626,Closed,541,2012-09-22 15:12:00-04,61,2012-09-22 15:21:00-04,81,T01136,Registered,02118,1970,Male
596627,Closed,671,2012-09-22 15:12:00-04,57,2012-09-22 15:24:00-04,46,T01271,Registered,02118,1984,Male
596628,Closed,557,2012-09-22 15:13:00-04,60,2012-09-22 15:23:00-04,23
596629,Closed,766,2012-09-22 15:13:00-04,36,2012-09-22 15:25:00-04,67
596630,Closed,978,2012-09-22 15:14:00-04,32,2012-09-22 15:30:00-04,68
596631,Closed,561,2012-09-22 15:13:00-04,67,2012-09-22 15:23:00-04,75,T01256,Registered,02120,,Male
596632,Closed,1080,2012-09-22 15:15:00-04,26,2012-09-22 15:33:00-04,21
596633,Closed,453,2012-09-22 15:15:00-04,67,2012-09-22 15:22:00-04,75
596634,Closed,475,2012-09-22 15:14:00-04,88,2012-09-22 15:22:00-04,74,T01141,Casual,,,
596635,Closed,1860,2012-09-22 15:14:00-04,37,2012-09-22 15:45:00-04,33
596636,Closed,627,2012-09-22 15:14:00-04,98,2012-09-22 15:25:00-04,23,T01095,Casual,,,
596637,Closed,525,2012-09-22 15:14:00-04,60,2012-09-22 15:23:00-04,23,T01180,Registered,02114,1982,Female
596638,Closed,894,2012-09-22 15:17:00-04,26,2012-09-22 15:32:00-04,21,T01137,Casual,,,
596639,Closed,593,2012-09-22 15:14:00-04,67,2012-09-22 15:24:00-04,55
596640,Closed,1806,2012-09-22 15:16:00-04,60,2012-09-22 15:46:00-04,17,T01037,Casual,,,
596641,Closed,566,2012-09-22 15:15:00-04,67,2012-09-22 15:24:00-04,55
596642,Closed,1029,2012-09-22 15:16:00-04,84,2012-09-22 15:33:00-04,98
596643,Closed,1737,2012-09-22 15:17:00-04,60,2012-09-22 15:46:00-04,17
596644,Closed,3110,2012-09-22 15:17:00-04,33,2012-09-22 16:08:00-04,58
596645,Closed,554,2012-09-22 15:16:00-04,4,2012-09-22 15:25:00-04,25
596646,Closed,3144,2012-09-22 15:17:00-04,33,2012-09-22 16:09:00-04,58
596647,Closed,864,2012-09-22 15:16:00-04,36,2012-09-22 15:31:00-04,67
596648,Closed,1290,2012-09-22 15:18:00-04,4,2012-09-22 15:39:00-04,44,T01344,Casual,,,
596649,Closed,1239,2012-09-22 15:18:00-04,4,2012-09-22 15:39:00-04,44
596650,Closed,1355,2012-09-22 15:17:00-04,35,2012-09-22 15:40:00-04,55,T01178,Casual,,,
596651,Closed,722,2012-09-22 15:18:00-04,34,2012-09-22 15:30:00-04,68
596652,Closed,681,2012-09-22 15:18:00-04,94,2012-09-22 15:30:00-04,23
596653,Closed,228,2012-09-22 15:18:00-04,21,2012-09-22 15:22:00-04,5
596654,Closed,693,2012-09-22 15:19:00-04,55,2012-09-22 15:30:00-04,33,T01234,Registered,02215,1988,Female
596656,Closed,1261,2012-09-22 15:20:00-04,60,2012-09-22 15:41:00-04,41
596657,Closed,469,2012-09-22 15:19:00-04,55,2012-09-22 15:27:00-04,32
596658,Closed,1783,2012-09-22 15:21:00-04,34,2012-09-22 15:50:00-04,44
596659,Closed,992,2012-09-22 15:20:00-04,54,2012-09-22 15:36:00-04,54
596660,Closed,1585,2012-09-22 15:20:00-04,47,2012-09-22 15:47:00-04,58
596661,Closed,1614,2012-09-22 15:20:00-04,9,2012-09-22 15:47:00-04,23,T01279,Registered,02446,1964,Male
596662,Closed,482,2012-09-22 15:21:00-04,16,2012-09-22 15:29:00-04,39
596663,Closed,509,2012-09-22 15:21:00-04,16,2012-09-22 15:29:00-04,39
596664,Closed,463,2012-09-22 15:22:00-04,55,2012-09-22 15:29:00-04,50
596665,Closed,735,2012-09-22 15:21:00-04,60,2012-09-22 15:34:00-04,21
596666,Closed,1651,2012-09-22 15:22:00-04,75,2012-09-22 15:50:00-04,4
596667,Closed,1920,2012-09-22 15:23:00-04,54,2012-09-22 15:57:00-04,54
596668,Closed,1707,2012-09-22 15:23:00-04,75,2012-09-22 15:52:00-04,39,T01331,Casual,,,
596671,Closed,500,2012-09-22 15:22:00-04,61,2012-09-22 15:31:00-04,10
596672,Closed,1284,2012-09-22 15:23:00-04,80,2012-09-22 15:44:00-04,70
596674,Closed,650,2012-09-22 15:23:00-04,52,2012-09-22 15:34:00-04,58
596677,Closed,524,2012-09-22 15:24:00-04,10,2012-09-22 15:32:00-04,69,T01184,Registered,02134,1983,Male
596678,Closed,1183,2012-09-22 15:24:00-04,95,2012-09-22 15:44:00-04,40
596679,Closed,1590,2012-09-22 15:24:00-04,69,2012-09-22 15:51:00-04,46
596680,Closed,1908,2012-09-22 15:25:00-04,54,2012-09-22 15:57:00-04,54
596681,Closed,1171,2012-09-22 15:25:00-04,37,2012-09-22 15:45:00-04,33
596682,Closed,1602,2012-09-22 15:25:00-04,9,2012-09-22 15:52:00-04,9,T01169,Casual,,,
596683,Closed,1422,2012-09-22 15:25:00-04,86,2012-09-22 15:48:00-04,55,T01209,Registered,02445,1975,Male
596684,Closed,975,2012-09-22 15:26:00-04,74,2012-09-22 15:42:00-04,68
596685,Closed,431,2012-09-22 15:25:00-04,4,2012-09-22 15:33:00-04,54
596686,Closed,945,2012-09-22 15:27:00-04,74,2012-09-22 15:42:00-04,68,T01141,Casual,,,
596687,Closed,6903,2012-09-22 15:26:00-04,25,2012-09-22 17:21:00-04,25
596689,Closed,1288,2012-09-22 15:26:00-04,36,2012-09-22 15:48:00-04,80
596690,Closed,1623,2012-09-22 15:26:00-04,18,2012-09-22 15:53:00-04,60,T01364,Registered,02128,1982,Male
596691,Closed,6887,2012-09-22 15:27:00-04,25,2012-09-22 17:22:00-04,25,T01387,Casual,,,
596692,Closed,1096,2012-09-22 15:28:00-04,37,2012-09-22 15:46:00-04,69,T01312,Casual,,,
596693,Closed,1264,2012-09-22 15:27:00-04,36,2012-09-22 15:48:00-04,47,T01069,Registered,02115,1981,Female
596694,Closed,464,2012-09-22 15:27:00-04,76,2012-09-22 15:35:00-04,74
596695,Closed,1106,2012-09-22 15:28:00-04,37,2012-09-22 15:46:00-04,69,T01025,Casual,,,
596696,Closed,1353,2012-09-22 15:27:00-04,61,2012-09-22 15:50:00-04,36,T01190,Registered,02116,1956,Male
596697,Closed,2542,2012-09-22 15:28:00-04,55,2012-09-22 16:10:00-04,26
596698,Closed,376,2012-09-22 15:27:00-04,32,2012-09-22 15:34:00-04,55
596699,Closed,985,2012-09-22 15:28:00-04,3,2012-09-22 15:45:00-04,61
596701,Closed,389,2012-09-22 15:28:00-04,57,2012-09-22 15:34:00-04,61,T01316,Registered,02110,1988,Female
596702,Closed,981,2012-09-22 15:28:00-04,3,2012-09-22 15:45:00-04,61
596703,Closed,380,2012-09-22 15:28:00-04,76,2012-09-22 15:34:00-04,80
596704,Closed,2108,2012-09-22 15:29:00-04,38,2012-09-22 16:05:00-04,59
596705,Closed,384,2012-09-22 15:29:00-04,26,2012-09-22 15:35:00-04,36
596706,Closed,2196,2012-09-22 15:30:00-04,55,2012-09-22 16:07:00-04,26
596707,Closed,234,2012-09-22 15:29:00-04,64,2012-09-22 15:33:00-04,43
596708,Closed,2081,2012-09-22 15:30:00-04,38,2012-09-22 16:05:00-04,59
596709,Closed,131,2012-09-22 15:29:00-04,46,2012-09-22 15:31:00-04,55
596710,Closed,2227,2012-09-22 15:30:00-04,55,2012-09-22 16:07:00-04,26,T01273,Casual,,,
596712,Closed,720,2012-09-22 15:30:00-04,61,2012-09-22 15:42:00-04,9
596713,Closed,704,2012-09-22 15:31:00-04,74,2012-09-22 15:43:00-04,87,T01347,Casual,,,
596714,Closed,1545,2012-09-22 15:31:00-04,61,2012-09-22 15:57:00-04,47,T01050,Casual,,,
596715,Closed,730,2012-09-22 15:31:00-04,74,2012-09-22 15:43:00-04,87
596716,Closed,1268,2012-09-22 15:32:00-04,32,2012-09-22 15:54:00-04,18,T01098,Casual,,,
596717,Closed,1345,2012-09-22 15:35:00-04,61,2012-09-22 15:57:00-04,47,T01316,Casual,,,
596718,Closed,3260,2012-09-22 15:31:00-04,49,2012-09-22 16:26:00-04,74
596719,Closed,177,2012-09-22 15:31:00-04,81,2012-09-22 15:34:00-04,22,T01172,Casual,,,
596720,Closed,1349,2012-09-22 15:31:00-04,86,2012-09-22 15:54:00-04,10,T01371,Casual,,,
596721,Closed,1239,2012-09-22 15:32:00-04,32,2012-09-22 15:53:00-04,18,T01054,Casual,,,
596722,Closed,851,2012-09-22 15:31:00-04,73,2012-09-22 15:45:00-04,9,T01291,Registered,02138,1986,Male
596723,Closed,739,2012-09-22 15:31:00-04,58,2012-09-22 15:43:00-04,57
596724,Closed,259,2012-09-22 15:31:00-04,87,2012-09-22 15:35:00-04,29
596725,Closed,2070,2012-09-22 15:32:00-04,55,2012-09-22 16:07:00-04,26
596726,Closed,447,2012-09-22 15:32:00-04,55,2012-09-22 15:39:00-04,68,T01097,Registered,02134,1989,Male
596728,Closed,1210,2012-09-22 15:33:00-04,31,2012-09-22 15:54:00-04,31
596730,Closed,3110,2012-09-22 15:34:00-04,49,2012-09-22 16:26:00-04,74
596731,Closed,1270,2012-09-22 15:34:00-04,31,2012-09-22 15:55:00-04,31
596735,Closed,1446,2012-09-22 15:34:00-04,23,2012-09-22 15:58:00-04,23
596736,Closed,599,2012-09-22 15:34:00-04,20,2012-09-22 15:44:00-04,22
596737,Closed,866,2012-09-22 15:39:00-04,36,2012-09-22 15:53:00-04,67,T01323,Casual,,,
596738,Closed,4818,2012-09-22 15:37:00-04,38,2012-09-22 16:57:00-04,15
596740,Closed,11779,2012-09-22 15:37:00-04,38,2012-09-22 18:54:00-04,61
596741,Closed,2937,2012-09-22 15:36:00-04,74,2012-09-22 16:25:00-04,54
596742,Closed,869,2012-09-22 15:39:00-04,36,2012-09-22 15:53:00-04,67,T01255,Casual,,,
596743,Closed,2923,2012-09-22 15:36:00-04,74,2012-09-22 16:25:00-04,54
596744,Closed,5093,2012-09-22 15:38:00-04,58,2012-09-22 17:02:00-04,20
596746,Closed,490,2012-09-22 15:36:00-04,68,2012-09-22 15:44:00-04,76
596747,Closed,1095,2012-09-22 15:36:00-04,74,2012-09-22 15:55:00-04,6
596748,Closed,5115,2012-09-22 15:37:00-04,58,2012-09-22 17:02:00-04,20
596749,Closed,3848,2012-09-22 15:38:00-04,67,2012-09-22 16:42:00-04,67
596750,Closed,397,2012-09-22 15:37:00-04,68,2012-09-22 15:43:00-04,76
596751,Closed,728,2012-09-22 15:37:00-04,35,2012-09-22 15:49:00-04,94,T01327,Casual,,,
596752,Closed,3839,2012-09-22 15:38:00-04,67,2012-09-22 16:42:00-04,67
596753,Closed,805,2012-09-22 15:39:00-04,60,2012-09-22 15:53:00-04,68
596754,Closed,540,2012-09-22 15:38:00-04,50,2012-09-22 15:47:00-04,60
596755,Closed,1429,2012-09-22 15:38:00-04,86,2012-09-22 16:02:00-04,32,T01022,Casual,,,
596756,Closed,947,2012-09-22 15:38:00-04,36,2012-09-22 15:54:00-04,67
596757,Closed,789,2012-09-22 15:38:00-04,60,2012-09-22 15:51:00-04,10
596758,Closed,1312,2012-09-22 15:40:00-04,86,2012-09-22 16:02:00-04,32
596759,Closed,840,2012-09-22 15:39:00-04,60,2012-09-22 15:53:00-04,68
596760,Closed,813,2012-09-22 15:39:00-04,60,2012-09-22 15:53:00-04,68
596761,Closed,4935,2012-09-22 15:41:00-04,58,2012-09-22 17:03:00-04,20
596763,Closed,4913,2012-09-22 15:41:00-04,58,2012-09-22 17:02:00-04,20,T01311,Casual,,,
596764,Closed,2207,2012-09-22 15:40:00-04,50,2012-09-22 16:17:00-04,67,T01367,Casual,,,
596765,Closed,1690,2012-09-22 15:39:00-04,54,2012-09-22 16:07:00-04,81
596766,Closed,1518,2012-09-22 15:39:00-04,25,2012-09-22 16:05:00-04,23
596767,Closed,1127,2012-09-22 15:40:00-04,60,2012-09-22 15:58:00-04,9
596768,Closed,2200,2012-09-22 15:40:00-04,50,2012-09-22 16:17:00-04,67,T01322,Casual,,,
596769,Closed,1723,2012-09-22 15:39:00-04,74,2012-09-22 16:08:00-04,84,T01132,Registered,02127,1986,Female
596770,Closed,1551,2012-09-22 15:40:00-04,25,2012-09-22 16:05:00-04,23
596771,Closed,1494,2012-09-22 15:40:00-04,6,2012-09-22 16:05:00-04,70,T01071,Casual,,,
596772,Closed,849,2012-09-22 15:43:00-04,68,2012-09-22 15:57:00-04,55
596773,Closed,1103,2012-09-22 15:40:00-04,60,2012-09-22 15:58:00-04,9
596774,Closed,920,2012-09-22 15:42:00-04,68,2012-09-22 15:57:00-04,55,T01097,Casual,,,
596775,Closed,4809,2012-09-22 15:42:00-04,58,2012-09-22 17:02:00-04,20,T01228,Casual,,,
596776,Closed,904,2012-09-22 15:42:00-04,68,2012-09-22 15:57:00-04,55
596777,Closed,4798,2012-09-22 15:42:00-04,58,2012-09-22 17:02:00-04,20
596779,Closed,477,2012-09-22 15:41:00-04,46,2012-09-22 15:49:00-04,13,T01271,Registered,02115,1983,Male
596781,Closed,919,2012-09-22 15:42:00-04,68,2012-09-22 15:57:00-04,55
596782,Closed,449,2012-09-22 15:42:00-04,52,2012-09-22 15:49:00-04,75,T01242,Casual,,,
596784,Closed,1419,2012-09-22 15:43:00-04,54,2012-09-22 16:07:00-04,20
596785,Closed,1645,2012-09-22 15:42:00-04,97,2012-09-22 16:09:00-04,97,T01125,Registered,O2138,1934,Male
596786,Closed,14066,2012-09-22 15:44:00-04,92,2012-09-22 19:38:00-04,93
596787,Closed,410,2012-09-22 15:43:00-04,19,2012-09-22 15:49:00-04,55,T01206,Registered,02215,1983,Male
596788,Closed,190,2012-09-22 15:43:00-04,43,2012-09-22 15:46:00-04,40,T01021,Registered,02110,1980,Female
596789,Closed,165,2012-09-22 15:43:00-04,43,2012-09-22 15:46:00-04,40,T01075,Registered,02110,1982,Male
596790,Closed,208,2012-09-22 15:43:00-04,6,2012-09-22 15:47:00-04,38
596791,Closed,1368,2012-09-22 15:44:00-04,54,2012-09-22 16:07:00-04,20
596792,Closed,1015,2012-09-22 15:45:00-04,58,2012-09-22 16:02:00-04,6,T01296,Casual,,,
596793,Closed,1004,2012-09-22 15:44:00-04,31,2012-09-22 16:01:00-04,23
596794,Closed,308,2012-09-22 15:44:00-04,9,2012-09-22 15:50:00-04,10
596795,Closed,1005,2012-09-22 15:45:00-04,58,2012-09-22 16:02:00-04,6,T01410,Casual,,,
596796,Closed,13905,2012-09-22 15:45:00-04,92,2012-09-22 19:37:00-04,93,T01415,Casual,,,
596798,Closed,763,2012-09-22 15:46:00-04,49,2012-09-22 15:59:00-04,39
596799,Closed,472,2012-09-22 15:46:00-04,32,2012-09-22 15:54:00-04,55,T01332,Registered,02115,1992,Male
596800,Closed,803,2012-09-22 15:46:00-04,68,2012-09-22 16:00:00-04,80,T01141,Casual,,,
596802,Closed,589,2012-09-22 15:47:00-04,64,2012-09-22 15:57:00-04,40,T01024,Casual,,,
596803,Closed,734,2012-09-22 15:47:00-04,68,2012-09-22 15:59:00-04,80
596804,Closed,525,2012-09-22 15:48:00-04,64,2012-09-22 15:57:00-04,40
596805,Closed,601,2012-09-22 15:48:00-04,43,2012-09-22 15:58:00-04,24,T01398,Casual,,,
596807,Closed,565,2012-09-22 15:49:00-04,43,2012-09-22 15:58:00-04,24
596808,Closed,45,2012-09-22 15:48:00-04,36,2012-09-22 15:49:00-04,36
596809,Closed,13649,2012-09-22 15:49:00-04,92,2012-09-22 19:36:00-04,93,T01096,Casual,,,
596810,Closed,298,2012-09-22 15:48:00-04,36,2012-09-22 15:53:00-04,21
596811,Closed,295,2012-09-22 15:48:00-04,36,2012-09-22 15:53:00-04,21
596812,Closed,3190,2012-09-22 15:49:00-04,96,2012-09-22 16:42:00-04,4
596813,Closed,3136,2012-09-22 15:50:00-04,96,2012-09-22 16:42:00-04,4,T01258,Casual,,,
596814,Closed,1765,2012-09-22 15:50:00-04,14,2012-09-22 16:19:00-04,95
596816,Closed,444,2012-09-22 15:50:00-04,81,2012-09-22 15:58:00-04,26
596817,Closed,1583,2012-09-22 15:51:00-04,36,2012-09-22 16:17:00-04,67,T01190,Casual,,,
596818,Closed,617,2012-09-22 15:51:00-04,36,2012-09-22 16:01:00-04,5
596819,Closed,1078,2012-09-22 15:51:00-04,43,2012-09-22 16:09:00-04,52
596820,Closed,1445,2012-09-22 15:54:00-04,72,2012-09-22 16:18:00-04,36
596824,Closed,409,2012-09-22 15:52:00-04,67,2012-09-22 15:59:00-04,55
596825,Closed,436,2012-09-22 15:52:00-04,67,2012-09-22 15:59:00-04,55
596826,Closed,382,2012-09-22 15:52:00-04,74,2012-09-22 15:59:00-04,79
596827,Closed,1851,2012-09-22 15:54:00-04,71,2012-09-22 16:25:00-04,18,T01188,Casual,,,
596828,Closed,664,2012-09-22 15:53:00-04,53,2012-09-22 16:04:00-04,60
596829,Closed,374,2012-09-22 15:53:00-04,60,2012-09-22 15:59:00-04,23,T01211,Registered,02474,1957,Male
596831,Closed,1046,2012-09-22 15:55:00-04,22,2012-09-22 16:13:00-04,47,T01172,Casual,,,
596833,Closed,478,2012-09-22 15:54:00-04,16,2012-09-22 16:02:00-04,21
596835,Closed,459,2012-09-22 15:54:00-04,16,2012-09-22 16:01:00-04,21
596836,Closed,1339,2012-09-22 15:55:00-04,75,2012-09-22 16:17:00-04,54
596837,Closed,903,2012-09-22 15:54:00-04,33,2012-09-22 16:09:00-04,6,T01014,Registered,02215,1987,Male
596838,Closed,432,2012-09-22 15:56:00-04,10,2012-09-22 16:03:00-04,9
596839,Closed,368,2012-09-22 15:55:00-04,16,2012-09-22 16:01:00-04,26,T01094,Casual,,,
596840,Closed,368,2012-09-22 15:55:00-04,16,2012-09-22 16:01:00-04,26
596841,Closed,1700,2012-09-22 15:56:00-04,71,2012-09-22 16:25:00-04,18,T01026,Casual,,,
596842,Closed,687,2012-09-22 15:55:00-04,14,2012-09-22 16:06:00-04,16
596843,Closed,357,2012-09-22 15:55:00-04,88,2012-09-22 16:01:00-04,68
596844,Closed,799,2012-09-22 15:55:00-04,41,2012-09-22 16:08:00-04,14
596846,Closed,1004,2012-09-22 15:56:00-04,22,2012-09-22 16:13:00-04,47,T01015,Casual,,,
596847,Closed,3783,2012-09-22 15:56:00-04,75,2012-09-22 16:59:00-04,75,T01256,Casual,,,
596848,Closed,1116,2012-09-22 15:56:00-04,67,2012-09-22 16:15:00-04,97
596849,Closed,1283,2012-09-22 15:56:00-04,72,2012-09-22 16:18:00-04,36,T01103,Casual,,,
596850,Closed,429,2012-09-22 15:57:00-04,98,2012-09-22 16:05:00-04,90
596851,Closed,3762,2012-09-22 15:57:00-04,75,2012-09-22 17:00:00-04,75,T01242,Casual,,,
596852,Closed,620,2012-09-22 15:56:00-04,10,2012-09-22 16:07:00-04,68
596854,Closed,6593,2012-09-22 16:00:00-04,54,2012-09-22 17:50:00-04,53
596855,Closed,6611,2012-09-22 16:00:00-04,54,2012-09-22 17:50:00-04,53
596857,Closed,791,2012-09-22 15:59:00-04,22,2012-09-22 16:13:00-04,47
596858,Closed,298,2012-09-22 15:57:00-04,5,2012-09-22 16:02:00-04,21
596859,Closed,36398,2012-09-22 15:58:00-04,4,2012-09-23 02:04:00-04,48
596860,Closed,375,2012-09-22 15:58:00-04,74,2012-09-22 16:04:00-04,76
596861,Closed,571,2012-09-22 15:58:00-04,9,2012-09-22 16:08:00-04,33,T01291,Casual,,,
596864,Closed,1064,2012-09-22 15:59:00-04,53,2012-09-22 16:16:00-04,82,T01350,Registered,02116,1983,Female
596865,Closed,1244,2012-09-22 16:00:00-04,97,2012-09-22 16:20:00-04,72,T01405,Casual,,,
596866,Closed,1293,2012-09-22 15:59:00-04,30,2012-09-22 16:20:00-04,46
596867,Closed,1599,2012-09-22 16:00:00-04,88,2012-09-22 16:26:00-04,58
596868,Closed,446,2012-09-22 16:00:00-04,55,2012-09-22 16:08:00-04,21,T01097,Casual,,,
596869,Closed,1627,2012-09-22 15:59:00-04,88,2012-09-22 16:27:00-04,58
596870,Closed,6568,2012-09-22 16:00:00-04,54,2012-09-22 17:50:00-04,53
596871,Closed,909,2012-09-22 16:01:00-04,21,2012-09-22 16:16:00-04,16
596872,Closed,6618,2012-09-22 16:00:00-04,54,2012-09-22 17:51:00-04,53,T01377,Casual,,,
596874,Closed,40,2012-09-22 16:00:00-04,21,2012-09-22 16:00:00-04,21
596875,Closed,204,2012-09-22 16:00:00-04,64,2012-09-22 16:03:00-04,43,T01233,Registered,02210,1988,Male
596876,Closed,190,2012-09-22 16:00:00-04,64,2012-09-22 16:03:00-04,43,T01436,Registered,02210,1989,Male
596877,Closed,434,2012-09-22 16:01:00-04,55,2012-09-22 16:08:00-04,21
596878,Closed,1542,2012-09-22 16:03:00-04,67,2012-09-22 16:29:00-04,33,T01078,Casual,,,
596879,Closed,446,2012-09-22 16:01:00-04,53,2012-09-22 16:08:00-04,67
596880,Closed,1007,2012-09-22 16:01:00-04,45,2012-09-22 16:17:00-04,4
596881,Closed,893,2012-09-22 16:01:00-04,21,2012-09-22 16:16:00-04,16
596882,Closed,393,2012-09-22 16:01:00-04,55,2012-09-22 16:08:00-04,21,T01332,Casual,,,
596883,Closed,7575,2012-09-22 16:02:00-04,54,2012-09-22 18:08:00-04,53,T01144,Casual,,,
596884,Closed,7539,2012-09-22 16:02:00-04,54,2012-09-22 18:08:00-04,53
596885,Closed,1149,2012-09-22 16:02:00-04,40,2012-09-22 16:21:00-04,24
596886,Closed,1558,2012-09-22 16:03:00-04,67,2012-09-22 16:29:00-04,33
596887,Closed,1390,2012-09-22 16:03:00-04,84,2012-09-22 16:26:00-04,36
596888,Closed,721,2012-09-22 16:03:00-04,58,2012-09-22 16:15:00-04,22
596889,Closed,706,2012-09-22 16:03:00-04,58,2012-09-22 16:15:00-04,22
596891,Closed,262,2012-09-22 16:03:00-04,33,2012-09-22 16:07:00-04,32,T01234,Registered,02215,1978,Male
596893,Closed,1139,2012-09-22 16:03:00-04,27,2012-09-22 16:22:00-04,41
596894,Closed,326,2012-09-22 16:03:00-04,11,2012-09-22 16:09:00-04,32
596896,Closed,1578,2012-09-22 16:04:00-04,23,2012-09-22 16:30:00-04,23
596897,Closed,1105,2012-09-22 16:04:00-04,6,2012-09-22 16:23:00-04,54,T01410,Casual,,,
596898,Closed,1003,2012-09-22 16:04:00-04,52,2012-09-22 16:20:00-04,74
596899,Closed,539,2012-09-22 16:04:00-04,16,2012-09-22 16:13:00-04,39,T01091,Registered,02116,1977,Male
596900,Closed,683,2012-09-22 16:04:00-04,33,2012-09-22 16:15:00-04,9
596901,Closed,270,2012-09-22 16:04:00-04,16,2012-09-22 16:08:00-04,26,T01121,Registered,02125,1977,Male
596902,Closed,1104,2012-09-22 16:04:00-04,6,2012-09-22 16:23:00-04,54,T01296,Casual,,,
596903,Closed,1372,2012-09-22 16:04:00-04,78,2012-09-22 16:27:00-04,42
596904,Closed,953,2012-09-22 16:05:00-04,40,2012-09-22 16:21:00-04,24,T01024,Casual,,,
596905,Closed,965,2012-09-22 16:05:00-04,41,2012-09-22 16:22:00-04,5
596906,Closed,1146,2012-09-22 16:06:00-04,80,2012-09-22 16:25:00-04,60
596907,Closed,1080,2012-09-22 16:07:00-04,80,2012-09-22 16:25:00-04,60,T01141,Casual,,,
596908,Closed,699,2012-09-22 16:08:00-04,84,2012-09-22 16:19:00-04,78
596909,Closed,1207,2012-09-22 16:07:00-04,68,2012-09-22 16:27:00-04,46
596910,Closed,2801,2012-09-22 16:09:00-04,52,2012-09-22 16:56:00-04,88
596911,Closed,587,2012-09-22 16:09:00-04,59,2012-09-22 16:18:00-04,36
596912,Closed,2780,2012-09-22 16:09:00-04,52,2012-09-22 16:56:00-04,88
596913,Closed,547,2012-09-22 16:09:00-04,59,2012-09-22 16:18:00-04,36
596914,Closed,693,2012-09-22 16:09:00-04,39,2012-09-22 16:21:00-04,54
596915,Closed,1769,2012-09-22 16:11:00-04,8,2012-09-22 16:40:00-04,69,T01345,Casual,,,
596916,Closed,1564,2012-09-22 16:11:00-04,43,2012-09-22 16:37:00-04,40,T01133,Casual,,,
596917,Closed,1111,2012-09-22 16:10:00-04,31,2012-09-22 16:29:00-04,47
596918,Closed,1248,2012-09-22 16:11:00-04,23,2012-09-22 16:31:00-04,65
