id,status,duration,start_date,start_station,end_date,end_station
555556,Closed,1212,2012-09-11 06:23:00-04,8,2012-09-11 06:44:00-04,54
555557,Closed,359,2012-09-11 06:24:00-04,38,2012-09-11 06:30:00-04,64
555558,Closed,193,2012-09-11 06:25:00-04,47,2012-09-11 06:29:00-04,48
555559,Closed,1027,2012-09-11 06:29:00-04,60,2012-09-11 06:46:00-04,9
555561,Closed,189,2012-09-11 06:29:00-04,59,2012-09-11 06:32:00-04,49,T01270,Registered,02465,1961,Male
555562,Closed,396,2012-09-11 06:30:00-04,52,2012-09-11 06:36:00-04,42,T01096,Registered,02020,1967,Female
555564,Closed,398,2012-09-11 06:32:00-04,38,2012-09-11 06:38:00-04,64,T01157,Registered,01982,1976,Male
555566,Closed,693,2012-09-11 06:32:00-04,13,2012-09-11 06:44:00-04,14,T01352,Registered,02339,1971,Male
555567,Closed,409,2012-09-11 06:33:00-04,38,2012-09-11 06:40:00-04,22
555568,Closed,184,2012-09-11 06:34:00-04,43,2012-09-11 06:37:00-04,22
555569,Closed,416,2012-09-11 06:35:00-04,43,2012-09-11 06:42:00-04,42,T01244,Registered,02332,1971,Male
555570,Closed,344,2012-09-11 06:36:00-04,30,2012-09-11 06:42:00-04,62,T01108,Registered,02115,1989,Female
555571,Closed,204,2012-09-11 06:36:00-04,22,2012-09-11 06:40:00-04,48
555572,Closed,687,2012-09-11 06:37:00-04,25,2012-09-11 06:48:00-04,60
555573,Closed,780,2012-09-11 06:38:00-04,16,2012-09-11 06:51:00-04,80,T01188,Registered,02110,1964,Male
555574,Closed,906,2012-09-11 06:39:00-04,61,2012-09-11 06:54:00-04,43,T01433,Registered,02116,1946,Male
555575,Closed,444,2012-09-11 06:39:00-04,40,2012-09-11 06:46:00-04,81
555576,Closed,321,2012-09-11 06:39:00-04,46,2012-09-11 06:45:00-04,13
555577,Closed,704,2012-09-11 06:42:00-04,85,2012-09-11 06:54:00-04,36,T01278,Registered,02127,1986,Female
555578,Closed,359,2012-09-11 06:44:00-04,16,2012-09-11 06:50:00-04,81
555579,Closed,339,2012-09-11 06:44:00-04,22,2012-09-11 06:50:00-04,42
555580,Closed,331,2012-09-11 06:45:00-04,58,2012-09-11 06:50:00-04,61,T01176,Registered,02116,1977,Male
555581,Closed,328,2012-09-11 06:45:00-04,58,2012-09-11 06:50:00-04,61
555582,Closed,345,2012-09-11 06:45:00-04,22,2012-09-11 06:51:00-04,42,T01103,Registered,02043,1970,Male
555583,Closed,347,2012-09-11 06:45:00-04,39,2012-09-11 06:51:00-04,50,T01183,Registered,02118,1975,Male
555584,Closed,202,2012-09-11 06:47:00-04,25,2012-09-11 06:50:00-04,16
555585,Closed,359,2012-09-11 06:49:00-04,22,2012-09-11 06:55:00-04,40,T01269,Registered,02026,1965,Male
555586,Closed,61,2012-09-11 06:49:00-04,66,2012-09-11 06:50:00-04,66
555587,Closed,792,2012-09-11 06:49:00-04,77,2012-09-11 07:02:00-04,80
555588,Closed,400,2012-09-11 06:49:00-04,57,2012-09-11 06:56:00-04,49
555589,Closed,1047,2012-09-11 06:49:00-04,6,2012-09-11 07:07:00-04,11,T01156,Registered,02114,1981,Female
555590,Closed,560,2012-09-11 06:50:00-04,4,2012-09-11 06:59:00-04,48,T01339,Registered,02118,1981,Male
555591,Closed,599,2012-09-11 06:50:00-04,66,2012-09-11 07:00:00-04,10,T01285,Registered,02215,1989,Male
555592,Closed,819,2012-09-11 06:50:00-04,4,2012-09-11 07:04:00-04,47,T01311,Registered,02118,1985,Female
555593,Closed,917,2012-09-11 06:50:00-04,6,2012-09-11 07:06:00-04,63
555594,Closed,168,2012-09-11 06:50:00-04,33,2012-09-11 06:53:00-04,45
555595,Closed,386,2012-09-11 06:51:00-04,4,2012-09-11 06:57:00-04,22
555596,Closed,346,2012-09-11 06:52:00-04,16,2012-09-11 06:58:00-04,50
555598,Closed,500,2012-09-11 06:52:00-04,47,2012-09-11 07:00:00-04,50
555599,Closed,270,2012-09-11 06:52:00-04,22,2012-09-11 06:56:00-04,81
555602,Closed,1007,2012-09-11 06:55:00-04,38,2012-09-11 07:12:00-04,33
555603,Closed,669,2012-09-11 06:55:00-04,38,2012-09-11 07:06:00-04,64,T01097,Registered,01864,1957,Male
555605,Closed,1102,2012-09-11 06:57:00-04,34,2012-09-11 07:15:00-04,23
555606,Closed,592,2012-09-11 06:58:00-04,78,2012-09-11 07:07:00-04,76,T01350,Registered,02139,1987,Female
555607,Closed,654,2012-09-11 06:58:00-04,38,2012-09-11 07:09:00-04,22
555608,Closed,1025,2012-09-11 06:59:00-04,72,2012-09-11 07:16:00-04,74
555609,Closed,605,2012-09-11 06:59:00-04,38,2012-09-11 07:09:00-04,90,T01002,Registered,01915,1953,Male
555610,Closed,782,2012-09-11 06:59:00-04,38,2012-09-11 07:12:00-04,7
555611,Closed,304,2012-09-11 07:00:00-04,58,2012-09-11 07:05:00-04,36
555612,Closed,888,2012-09-11 07:00:00-04,36,2012-09-11 07:15:00-04,17
555613,Closed,121,2012-09-11 07:00:00-04,45,2012-09-11 07:02:00-04,32
555614,Closed,384,2012-09-11 07:00:00-04,47,2012-09-11 07:07:00-04,22,T01149,Registered,02113,1983,Male
555615,Closed,919,2012-09-11 07:03:00-04,46,2012-09-11 07:18:00-04,84,T01182,Registered,02115,1983,Male
555616,Closed,445,2012-09-11 07:03:00-04,22,2012-09-11 07:11:00-04,42
555617,Closed,632,2012-09-11 07:04:00-04,16,2012-09-11 07:15:00-04,13
555618,Closed,953,2012-09-11 07:05:00-04,69,2012-09-11 07:21:00-04,75
555619,Closed,384,2012-09-11 07:06:00-04,40,2012-09-11 07:12:00-04,22,T01211,Registered,02109,1979,Male
555620,Closed,243,2012-09-11 07:06:00-04,40,2012-09-11 07:10:00-04,43,T01269,Registered,02109,1974,Male
555621,Closed,483,2012-09-11 07:06:00-04,42,2012-09-11 07:14:00-04,57,T01103,Registered,02118,1965,Female
555622,Closed,3026,2012-09-11 07:07:00-04,64,2012-09-11 07:57:00-04,64,T01097,Casual,,,
555623,Closed,2952,2012-09-11 07:08:00-04,64,2012-09-11 07:57:00-04,64
555624,Closed,238,2012-09-11 07:07:00-04,40,2012-09-11 07:11:00-04,44
555625,Closed,472,2012-09-11 07:08:00-04,69,2012-09-11 07:16:00-04,11
555626,Closed,456,2012-09-11 07:08:00-04,38,2012-09-11 07:16:00-04,64,T01091,Registered,01852,1986,Male
555627,Closed,357,2012-09-11 07:08:00-04,38,2012-09-11 07:14:00-04,43,T01127,Registered,01890,1969,Male
555628,Closed,902,2012-09-11 07:09:00-04,56,2012-09-11 07:24:00-04,54,T01365,Registered,02119,1986,Female
555629,Closed,848,2012-09-11 07:09:00-04,53,2012-09-11 07:23:00-04,22
555630,Closed,335,2012-09-11 07:09:00-04,6,2012-09-11 07:15:00-04,48,T01367,Registered,02114,1983,Male
555631,Closed,463,2012-09-11 07:09:00-04,59,2012-09-11 07:17:00-04,60,T01228,Registered,02111,1971,Male
555632,Closed,208,2012-09-11 07:09:00-04,4,2012-09-11 07:13:00-04,16,T01009,Registered,02118,1967,Male
555633,Closed,352,2012-09-11 07:10:00-04,38,2012-09-11 07:15:00-04,35
555634,Closed,429,2012-09-11 07:10:00-04,38,2012-09-11 07:18:00-04,48
555635,Closed,492,2012-09-11 07:14:00-04,40,2012-09-11 07:22:00-04,22
555636,Closed,1176,2012-09-11 07:12:00-04,53,2012-09-11 07:32:00-04,38
555637,Closed,467,2012-09-11 07:12:00-04,26,2012-09-11 07:20:00-04,35
555638,Closed,558,2012-09-11 07:13:00-04,66,2012-09-11 07:22:00-04,62
555639,Closed,1382,2012-09-11 07:13:00-04,76,2012-09-11 07:36:00-04,7,T01011,Registered,02139,1983,Male
555640,Closed,350,2012-09-11 07:13:00-04,25,2012-09-11 07:19:00-04,61
555641,Closed,316,2012-09-11 07:13:00-04,39,2012-09-11 07:19:00-04,16
555642,Closed,564,2012-09-11 07:14:00-04,58,2012-09-11 07:23:00-04,48,T01007,Registered,02116,1983,Male
555643,Closed,1857,2012-09-10 16:53:00-04,37,2012-09-10 17:24:00-04,50
555644,Closed,1021,2012-09-10 18:47:00-04,37,2012-09-10 19:04:00-04,33
555645,Closed,1079,2012-09-10 20:27:00-04,37,2012-09-10 20:45:00-04,32
555646,Closed,198,2012-09-11 07:14:00-04,22,2012-09-11 07:18:00-04,43,T01149,Registered,02026,1963,Male
555647,Closed,511,2012-09-11 07:14:00-04,53,2012-09-11 07:23:00-04,34,T01325,Registered,02115,1982,Female
555648,Closed,437,2012-09-11 07:15:00-04,22,2012-09-11 07:22:00-04,47
555649,Closed,674,2012-09-11 07:16:00-04,61,2012-09-11 07:27:00-04,11,T01176,Casual,,,
555650,Closed,299,2012-09-11 07:15:00-04,60,2012-09-11 07:20:00-04,42
555651,Closed,315,2012-09-11 07:15:00-04,79,2012-09-11 07:20:00-04,89,T01192,Registered,02143,1982,Male
555652,Closed,534,2012-09-11 07:15:00-04,4,2012-09-11 07:24:00-04,23
555653,Closed,361,2012-09-11 07:16:00-04,6,2012-09-11 07:22:00-04,22
555654,Closed,267,2012-09-11 07:17:00-04,60,2012-09-11 07:22:00-04,72
555655,Closed,476,2012-09-11 07:18:00-04,40,2012-09-11 07:25:00-04,64
555656,Closed,91,2012-09-11 07:20:00-04,3,2012-09-11 07:21:00-04,14
555657,Closed,26,2012-09-11 07:20:00-04,41,2012-09-11 07:20:00-04,41
555658,Closed,1058,2012-09-11 07:20:00-04,57,2012-09-11 07:38:00-04,84
555659,Closed,512,2012-09-11 07:21:00-04,69,2012-09-11 07:30:00-04,32
555660,Closed,346,2012-09-11 07:20:00-04,47,2012-09-11 07:26:00-04,22
555661,Closed,1527,2012-09-11 07:21:00-04,41,2012-09-11 07:46:00-04,74,T01049,Registered,02138,1975,Male
555662,Closed,1512,2012-09-11 07:21:00-04,22,2012-09-11 07:46:00-04,72
555664,Closed,378,2012-09-11 07:21:00-04,47,2012-09-11 07:28:00-04,60,T01132,Registered,02113,1985,Male
555665,Closed,499,2012-09-11 07:22:00-04,4,2012-09-11 07:30:00-04,48,T01114,Registered,02118,1974,Male
555666,Closed,244,2012-09-11 07:22:00-04,25,2012-09-11 07:26:00-04,16,T01136,Registered,02116,1982,Male
555667,Closed,580,2012-09-11 07:22:00-04,39,2012-09-11 07:32:00-04,63,T01445,Registered,02118,1964,Male
555668,Closed,980,2012-09-11 07:22:00-04,25,2012-09-11 07:39:00-04,31
555669,Closed,715,2012-09-11 07:23:00-04,38,2012-09-11 07:34:00-04,61,T01054,Registered,01930,1978,Male
555670,Closed,578,2012-09-11 07:23:00-04,38,2012-09-11 07:33:00-04,22
555671,Closed,733,2012-09-11 07:24:00-04,45,2012-09-11 07:36:00-04,35,T01128,Registered,02215,1978,Female
555672,Closed,307,2012-09-11 07:24:00-04,38,2012-09-11 07:29:00-04,43,T01167,Registered,01915,1979,Male
555673,Closed,970,2012-09-11 07:24:00-04,76,2012-09-11 07:41:00-04,11
555674,Closed,392,2012-09-11 07:24:00-04,38,2012-09-11 07:31:00-04,48
555675,Closed,233,2012-09-11 07:25:00-04,38,2012-09-11 07:29:00-04,44
555676,Closed,876,2012-09-11 07:25:00-04,76,2012-09-11 07:40:00-04,42,T01190,Registered,02139,1983,Male
555677,Closed,515,2012-09-11 07:25:00-04,32,2012-09-11 07:34:00-04,30,T01223,Registered,02215,1985,Female
555678,Closed,792,2012-09-11 07:25:00-04,16,2012-09-11 07:38:00-04,80
555679,Closed,605,2012-09-11 07:25:00-04,38,2012-09-11 07:35:00-04,50
555680,Closed,1143,2012-09-11 07:25:00-04,23,2012-09-11 07:44:00-04,74,T01374,Registered,02128,1985,Male
555681,Closed,218,2012-09-11 07:26:00-04,64,2012-09-11 07:29:00-04,43,T01091,Registered,02210,1983,Male
555682,Closed,940,2012-09-11 07:26:00-04,16,2012-09-11 07:42:00-04,34,T01261,Casual,,,
555683,Closed,597,2012-09-11 07:26:00-04,38,2012-09-11 07:36:00-04,31
555684,Closed,389,2012-09-11 07:26:00-04,22,2012-09-11 07:33:00-04,50
555685,Closed,1016,2012-09-11 07:26:00-04,22,2012-09-11 07:43:00-04,20
555686,Closed,818,2012-09-11 07:27:00-04,68,2012-09-11 07:41:00-04,49
555687,Closed,1632,2012-09-11 07:32:00-04,62,2012-09-11 07:59:00-04,72
555688,Closed,156,2012-09-11 07:27:00-04,4,2012-09-11 07:30:00-04,49
555689,Closed,921,2012-09-11 07:28:00-04,22,2012-09-11 07:44:00-04,51
555690,Closed,864,2012-09-11 07:28:00-04,10,2012-09-11 07:42:00-04,72
555691,Closed,558,2012-09-11 07:28:00-04,47,2012-09-11 07:37:00-04,72,T01360,Registered,02113,1984,Male
555692,Closed,547,2012-09-11 07:28:00-04,41,2012-09-11 07:37:00-04,10,T01099,Registered,02134,1984,Male
555693,Closed,702,2012-09-11 07:28:00-04,25,2012-09-11 07:40:00-04,60,T01138,Registered,02118,1952,Female
555694,Closed,467,2012-09-11 07:29:00-04,38,2012-09-11 07:36:00-04,48
555695,Closed,174,2012-09-11 07:30:00-04,22,2012-09-11 07:33:00-04,64
555696,Closed,1001,2012-09-11 07:31:00-04,84,2012-09-11 07:48:00-04,5,T01182,Casual,,,
555697,Closed,398,2012-09-11 07:31:00-04,58,2012-09-11 07:38:00-04,35
555698,Closed,639,2012-09-11 07:31:00-04,16,2012-09-11 07:42:00-04,67,T01009,Registered,02067,1950,Male
555699,Closed,623,2012-09-11 07:31:00-04,50,2012-09-11 07:41:00-04,31
555700,Closed,714,2012-09-11 07:31:00-04,57,2012-09-11 07:43:00-04,22
555701,Closed,369,2012-09-11 07:32:00-04,26,2012-09-11 07:38:00-04,81,T01335,Registered,02118,1959,Male
555702,Closed,544,2012-09-11 07:32:00-04,61,2012-09-11 07:41:00-04,48
555703,Closed,408,2012-09-11 07:32:00-04,53,2012-09-11 07:39:00-04,36
555704,Closed,458,2012-09-11 07:34:00-04,43,2012-09-11 07:41:00-04,49,T01269,Registered,02043,1975,Male
555705,Closed,851,2012-09-11 07:34:00-04,68,2012-09-11 07:48:00-04,6
555706,Closed,215,2012-09-11 07:34:00-04,9,2012-09-11 07:38:00-04,10,T01193,Registered,02215,1991,Male
555707,Closed,392,2012-09-11 07:35:00-04,43,2012-09-11 07:41:00-04,38,T01127,Registered,02061,1961,Male
555708,Closed,348,2012-09-11 07:35:00-04,84,2012-09-11 07:41:00-04,72
555709,Closed,438,2012-09-11 07:35:00-04,12,2012-09-11 07:43:00-04,45
555710,Closed,1454,2012-09-11 07:35:00-04,88,2012-09-11 08:00:00-04,11
555711,Closed,709,2012-09-11 07:36:00-04,36,2012-09-11 07:47:00-04,80
555712,Closed,598,2012-09-11 07:36:00-04,57,2012-09-11 07:46:00-04,22,T01219,Registered,02118,1989,Male
555713,Closed,1073,2012-09-11 07:36:00-04,79,2012-09-11 07:54:00-04,21
555714,Closed,316,2012-09-11 07:36:00-04,40,2012-09-11 07:41:00-04,48
555715,Closed,874,2012-09-11 07:36:00-04,16,2012-09-11 07:51:00-04,14
555716,Closed,871,2012-09-11 07:36:00-04,16,2012-09-11 07:51:00-04,14
555717,Closed,835,2012-09-11 07:36:00-04,38,2012-09-11 07:50:00-04,36
555718,Closed,924,2012-09-11 07:36:00-04,26,2012-09-11 07:52:00-04,30
555719,Closed,596,2012-09-11 07:37:00-04,22,2012-09-11 07:47:00-04,21
555720,Closed,300,2012-09-11 07:38:00-04,38,2012-09-11 07:43:00-04,48
555721,Closed,386,2012-09-11 07:38:00-04,46,2012-09-11 07:44:00-04,39
555722,Closed,1149,2012-09-11 07:38:00-04,6,2012-09-11 07:57:00-04,14
555725,Closed,409,2012-09-11 07:39:00-04,38,2012-09-11 07:45:00-04,43,T01102,Registered,02478,1963,Male
555726,Closed,1056,2012-09-11 07:39:00-04,36,2012-09-11 07:57:00-04,22,T01278,Registered,02131,1971,Male
555727,Closed,194,2012-09-11 07:39:00-04,22,2012-09-11 07:42:00-04,43,T01211,Registered,01770,1964,Male
555728,Closed,1101,2012-09-11 07:39:00-04,74,2012-09-11 07:57:00-04,36
555729,Closed,241,2012-09-11 07:39:00-04,47,2012-09-11 07:43:00-04,48,T01169,Registered,02113,1987,Male
555730,Closed,243,2012-09-11 07:40:00-04,45,2012-09-11 07:44:00-04,14,T01315,Registered,02215,1980,Male
555731,Closed,678,2012-09-11 07:40:00-04,40,2012-09-11 07:51:00-04,31
555732,Closed,853,2012-09-11 07:40:00-04,20,2012-09-11 07:54:00-04,84,T01184,Registered,02045,1980,Male
555733,Closed,648,2012-09-11 07:40:00-04,53,2012-09-11 07:51:00-04,23,T01344,Registered,02115,1989,Male
555734,Closed,683,2012-09-11 07:41:00-04,52,2012-09-11 07:52:00-04,59
555735,Closed,374,2012-09-11 07:41:00-04,58,2012-09-11 07:47:00-04,61
555736,Closed,388,2012-09-11 07:41:00-04,31,2012-09-11 07:47:00-04,35
555737,Closed,1329,2012-09-11 07:42:00-04,22,2012-09-11 08:04:00-04,32
555738,Closed,175,2012-09-11 07:42:00-04,81,2012-09-11 07:45:00-04,22,T01335,Registered,02116,1989,Male
555739,Closed,248,2012-09-11 07:42:00-04,32,2012-09-11 07:46:00-04,11
555740,Closed,397,2012-09-11 07:42:00-04,22,2012-09-11 07:49:00-04,40
555741,Closed,368,2012-09-11 07:42:00-04,22,2012-09-11 07:49:00-04,58
555742,Closed,600,2012-09-11 07:43:00-04,3,2012-09-11 07:53:00-04,36,T01439,Registered,01590,1962,Male
555743,Closed,572,2012-09-11 07:43:00-04,38,2012-09-11 07:53:00-04,48
555744,Closed,416,2012-09-11 07:43:00-04,22,2012-09-11 07:50:00-04,47,T01312,Registered,02043,1968,Male
555745,Closed,626,2012-09-11 07:43:00-04,46,2012-09-11 07:54:00-04,14,T01067,Registered,02215,1979,Male
555746,Closed,408,2012-09-11 07:43:00-04,4,2012-09-11 07:50:00-04,22
555747,Closed,391,2012-09-11 07:43:00-04,32,2012-09-11 07:50:00-04,5
555748,Closed,686,2012-09-11 07:44:00-04,38,2012-09-11 07:55:00-04,42,T01429,Registered,01876,1975,Male
555749,Closed,1051,2012-09-11 07:44:00-04,38,2012-09-11 08:01:00-04,55,T01276,Registered,01938,1955,Male
555750,Closed,297,2012-09-11 07:44:00-04,50,2012-09-11 07:49:00-04,54
555751,Closed,244,2012-09-11 07:44:00-04,38,2012-09-11 07:48:00-04,44
555752,Closed,316,2012-09-11 07:44:00-04,30,2012-09-11 07:49:00-04,3
555753,Closed,860,2012-09-11 07:44:00-04,74,2012-09-11 07:58:00-04,9
555754,Closed,1422,2012-09-11 07:44:00-04,66,2012-09-11 08:08:00-04,64,T01119,Registered,02135,1989,Male
555755,Closed,303,2012-09-11 07:44:00-04,39,2012-09-11 07:50:00-04,21,T01371,Registered,02118,1979,Male
555756,Closed,528,2012-09-11 07:45:00-04,61,2012-09-11 07:53:00-04,48,T01054,Registered,02118,1975,Male
555757,Closed,913,2012-09-11 07:45:00-04,39,2012-09-11 08:00:00-04,31
555758,Closed,379,2012-09-11 07:45:00-04,13,2012-09-11 07:51:00-04,25,T01050,Registered,02118,1980,Female
555759,Closed,307,2012-09-11 07:45:00-04,16,2012-09-11 07:50:00-04,57
555760,Closed,372,2012-09-11 07:45:00-04,22,2012-09-11 07:51:00-04,49
555761,Closed,401,2012-09-11 07:45:00-04,38,2012-09-11 07:52:00-04,43
555762,Closed,875,2012-09-11 07:46:00-04,22,2012-09-11 08:01:00-04,38,T01335,Casual,,,
555763,Closed,957,2012-09-11 07:46:00-04,76,2012-09-11 08:02:00-04,35
555764,Closed,660,2012-09-11 07:46:00-04,32,2012-09-11 07:57:00-04,12,T01331,Registered,02468,1955,Female
555765,Closed,888,2012-09-11 07:46:00-04,41,2012-09-11 08:01:00-04,14,T01074,Registered,02134,1985,Female
555766,Closed,510,2012-09-11 07:46:00-04,33,2012-09-11 07:54:00-04,5,T01056,Registered,02215,1962,Male
555767,Closed,521,2012-09-11 07:46:00-04,57,2012-09-11 07:55:00-04,35,T01310,Registered,02118,1973,Male
555768,Closed,498,2012-09-11 07:46:00-04,60,2012-09-11 07:54:00-04,91
555769,Closed,516,2012-09-11 07:46:00-04,47,2012-09-11 07:55:00-04,31,T01015,Registered,02113,1984,Male
555770,Closed,272,2012-09-11 07:47:00-04,22,2012-09-11 07:52:00-04,65,T01219,Registered,02478,1958,Female
555771,Closed,407,2012-09-11 07:47:00-04,26,2012-09-11 07:54:00-04,35
555772,Closed,545,2012-09-11 07:47:00-04,68,2012-09-11 07:56:00-04,53
555774,Closed,339,2012-09-11 07:48:00-04,15,2012-09-11 07:53:00-04,29
555775,Closed,452,2012-09-11 07:48:00-04,40,2012-09-11 07:56:00-04,64
555776,Closed,446,2012-09-11 07:48:00-04,40,2012-09-11 07:56:00-04,64,T01160,Registered,02109,1982,Male
555777,Closed,318,2012-09-11 07:49:00-04,60,2012-09-11 07:54:00-04,49,T01228,Registered,02116,1954,Male
555778,Closed,399,2012-09-11 07:49:00-04,20,2012-09-11 07:55:00-04,64
555779,Closed,282,2012-09-11 07:50:00-04,49,2012-09-11 07:55:00-04,59,T01342,Casual,,,
555780,Closed,1148,2012-09-11 07:49:00-04,26,2012-09-11 08:08:00-04,72
555781,Closed,927,2012-09-11 07:49:00-04,53,2012-09-11 08:05:00-04,35
555782,Closed,389,2012-09-11 07:50:00-04,6,2012-09-11 07:56:00-04,64
555783,Closed,253,2012-09-11 07:50:00-04,26,2012-09-11 07:54:00-04,16
555785,Closed,579,2012-09-11 07:50:00-04,19,2012-09-11 08:00:00-04,50,T01208,Registered,02446,,Male
555786,Closed,1630,2012-09-11 07:50:00-04,38,2012-09-11 08:18:00-04,12,T01232,Registered,01902,1968,Female
555788,Closed,973,2012-09-11 07:51:00-04,16,2012-09-11 08:07:00-04,38
555789,Closed,1301,2012-09-11 07:51:00-04,39,2012-09-11 08:13:00-04,72
555790,Closed,740,2012-09-11 07:51:00-04,8,2012-09-11 08:03:00-04,33
555791,Closed,527,2012-09-11 07:51:00-04,55,2012-09-11 08:00:00-04,22
555793,Closed,628,2012-09-11 07:51:00-04,16,2012-09-11 08:02:00-04,3,T01136,Registered,02852,1959,Male
555794,Closed,111,2012-09-11 07:52:00-04,25,2012-09-11 07:53:00-04,39
555795,Closed,850,2012-09-11 07:52:00-04,16,2012-09-11 08:06:00-04,14
555796,Closed,514,2012-09-11 07:52:00-04,39,2012-09-11 08:00:00-04,63
555797,Closed,848,2012-09-11 07:52:00-04,16,2012-09-11 08:06:00-04,62
555798,Closed,535,2012-09-11 07:52:00-04,26,2012-09-11 08:01:00-04,61
555799,Closed,281,2012-09-11 07:52:00-04,40,2012-09-11 07:57:00-04,48
555800,Closed,894,2012-09-11 07:52:00-04,76,2012-09-11 08:07:00-04,36
555801,Closed,521,2012-09-11 07:53:00-04,57,2012-09-11 08:01:00-04,50,T01103,Registered,02115,1989,Male
555802,Closed,389,2012-09-11 07:53:00-04,60,2012-09-11 07:59:00-04,23,T01138,Registered,02116,1982,Male
555803,Closed,1083,2012-09-11 07:53:00-04,60,2012-09-11 08:11:00-04,10,T01132,Registered,02116,1982,Female
555804,Closed,1083,2012-09-11 07:53:00-04,38,2012-09-11 08:11:00-04,46
555805,Closed,639,2012-09-11 07:54:00-04,90,2012-09-11 08:04:00-04,80,T01002,Casual,,,
555806,Closed,974,2012-09-11 07:54:00-04,38,2012-09-11 08:11:00-04,61,T01381,Casual,,,
555807,Closed,394,2012-09-11 07:54:00-04,43,2012-09-11 08:00:00-04,6,T01211,Registered,02114,1962,Male
555808,Closed,634,2012-09-11 07:54:00-04,13,2012-09-11 08:05:00-04,81,T01399,Casual,,,
555812,Closed,1729,2012-09-11 07:55:00-04,71,2012-09-11 08:24:00-04,54
555814,Closed,404,2012-09-11 07:56:00-04,38,2012-09-11 08:02:00-04,48,T01127,Casual,,,
555815,Closed,558,2012-09-11 07:55:00-04,68,2012-09-11 08:04:00-04,9
555816,Closed,185,2012-09-11 07:55:00-04,90,2012-09-11 07:58:00-04,84
555817,Closed,116,2012-09-11 07:55:00-04,3,2012-09-11 07:57:00-04,14,T01147,Registered,02215,1972,Male
555818,Closed,260,2012-09-11 07:55:00-04,20,2012-09-11 08:00:00-04,22
555819,Closed,635,2012-09-11 07:56:00-04,38,2012-09-11 08:06:00-04,64,T01025,Registered,01523,1973,Male
555820,Closed,852,2012-09-11 07:56:00-04,8,2012-09-11 08:10:00-04,55
555821,Closed,383,2012-09-11 07:56:00-04,38,2012-09-11 08:02:00-04,48,T01180,Registered,01450,1967,Male
555822,Closed,548,2012-09-11 07:56:00-04,38,2012-09-11 08:05:00-04,7,T01386,Registered,01720,1964,Male
555823,Closed,347,2012-09-11 07:56:00-04,53,2012-09-11 08:02:00-04,80
555824,Closed,229,2012-09-11 07:56:00-04,7,2012-09-11 08:00:00-04,43,T01328,Registered,02467,1969,Female
555825,Closed,88,2012-09-11 07:57:00-04,43,2012-09-11 07:58:00-04,20,T01102,Registered,02043,1972,Male
555826,Closed,218,2012-09-11 07:57:00-04,38,2012-09-11 08:00:00-04,40,T01373,Registered,01740,1957,Male
555827,Closed,822,2012-09-11 07:58:00-04,43,2012-09-11 08:11:00-04,50,T01091,Casual,,,
555828,Closed,709,2012-09-11 07:57:00-04,42,2012-09-11 08:09:00-04,31
555829,Closed,1211,2012-09-11 07:58:00-04,39,2012-09-11 08:18:00-04,6
555831,Closed,695,2012-09-11 07:58:00-04,16,2012-09-11 08:09:00-04,75
555833,Closed,510,2012-09-11 07:58:00-04,38,2012-09-11 08:07:00-04,22,T01096,Registered,01984,1961,Male
555834,Closed,746,2012-09-11 07:59:00-04,52,2012-09-11 08:11:00-04,11
555835,Closed,754,2012-09-11 07:59:00-04,43,2012-09-11 08:11:00-04,50,T01149,Registered,02043,1965,Male
555836,Closed,464,2012-09-11 07:59:00-04,22,2012-09-11 08:07:00-04,38,T01278,Registered,02067,1979,Male
555837,Closed,638,2012-09-11 07:59:00-04,38,2012-09-11 08:09:00-04,42
555838,Closed,428,2012-09-11 07:59:00-04,74,2012-09-11 08:06:00-04,17
555839,Closed,1460,2012-09-11 08:00:00-04,66,2012-09-11 08:24:00-04,84
555841,Closed,447,2012-09-11 08:00:00-04,38,2012-09-11 08:08:00-04,43
555842,Closed,367,2012-09-11 08:00:00-04,58,2012-09-11 08:06:00-04,35,T01088,Registered,02116,1983,Male
555843,Closed,250,2012-09-11 08:01:00-04,38,2012-09-11 08:05:00-04,44
555845,Closed,698,2012-09-11 08:01:00-04,20,2012-09-11 08:12:00-04,26,T01038,Registered,01915,1956,Male
555846,Closed,381,2012-09-11 08:01:00-04,22,2012-09-11 08:07:00-04,31
555847,Closed,222,2012-09-11 08:03:00-04,43,2012-09-11 08:06:00-04,48
555850,Closed,582,2012-09-11 08:02:00-04,38,2012-09-11 08:11:00-04,64
555851,Closed,104,2012-09-11 08:02:00-04,39,2012-09-11 08:04:00-04,25
555852,Closed,394,2012-09-11 08:03:00-04,38,2012-09-11 08:09:00-04,90,T01335,Registered,02116,1976,Male
555853,Closed,596,2012-09-11 08:03:00-04,40,2012-09-11 08:13:00-04,64,T01151,Registered,02113,1982,Male
555854,Closed,367,2012-09-11 08:03:00-04,59,2012-09-11 08:09:00-04,43,T01342,Casual,,,
555856,Closed,562,2012-09-11 08:03:00-04,46,2012-09-11 08:13:00-04,14,T01024,Registered,02115,1980,Female
555857,Closed,452,2012-09-11 08:03:00-04,36,2012-09-11 08:11:00-04,33
555858,Closed,801,2012-09-11 08:03:00-04,38,2012-09-11 08:17:00-04,26,T01155,Registered,01474,1970,Male
555859,Closed,555,2012-09-11 08:04:00-04,81,2012-09-11 08:14:00-04,47
