id,status,duration,start_date,start_station,end_date,end_station
589644,Closed,351152,2012-09-20 14:28:00-04,22,2012-09-24 16:01:00-04,
603095,Closed,76,2012-09-24 14:32:00-04,61,2012-09-24 14:33:00-04,36,T01256,Registered,02127,1987,Male
603096,Closed,973,2012-09-24 14:32:00-04,67,2012-09-24 14:49:00-04,17,T01272,Casual,,,
603097,Closed,256,2012-09-24 14:32:00-04,43,2012-09-24 14:37:00-04,64
603098,Closed,976,2012-09-24 14:33:00-04,32,2012-09-24 14:49:00-04,9,T01144,Casual,,,
603099,Closed,198,2012-09-24 14:33:00-04,45,2012-09-24 14:37:00-04,33,T01089,Registered,02215,1979,Male
603100,Closed,737,2012-09-24 14:34:00-04,11,2012-09-24 14:47:00-04,27
603101,Closed,1109,2012-09-24 14:35:00-04,48,2012-09-24 14:54:00-04,40
603102,Closed,1144,2012-09-24 14:36:00-04,75,2012-09-24 14:55:00-04,54
603103,Closed,915,2012-09-24 14:36:00-04,4,2012-09-24 14:51:00-04,32
603104,Closed,273,2012-09-24 14:36:00-04,36,2012-09-24 14:41:00-04,81
603105,Closed,1317,2012-09-24 14:37:00-04,98,2012-09-24 14:59:00-04,47
603106,Closed,2024,2012-09-24 14:38:00-04,68,2012-09-24 15:11:00-04,74
603107,Closed,512,2012-09-24 14:37:00-04,84,2012-09-24 14:45:00-04,94
603108,Closed,1296,2012-09-24 14:38:00-04,98,2012-09-24 14:59:00-04,47
603109,Closed,959,2012-09-24 14:37:00-04,19,2012-09-24 14:53:00-04,70,T01450,Registered,02446,1974,Female
603110,Closed,296,2012-09-24 14:38:00-04,26,2012-09-24 14:43:00-04,13
603112,Closed,1127,2012-09-24 14:41:00-04,53,2012-09-24 15:00:00-04,42
603113,Closed,1815,2012-09-24 14:41:00-04,68,2012-09-24 15:11:00-04,74
603114,Closed,1126,2012-09-24 14:41:00-04,53,2012-09-24 15:00:00-04,42
603117,Closed,389,2012-09-24 14:40:00-04,36,2012-09-24 14:47:00-04,25
603122,Closed,1135,2012-09-24 14:44:00-04,17,2012-09-24 15:03:00-04,14
603123,Closed,947,2012-09-24 14:44:00-04,70,2012-09-24 14:59:00-04,18,T01124,Registered,01982,1976,Male
603124,Closed,1075,2012-09-24 14:44:00-04,36,2012-09-24 15:02:00-04,86
603125,Closed,658,2012-09-24 14:44:00-04,64,2012-09-24 14:55:00-04,38,T01323,Registered,01581,1957,Male
603126,Closed,356,2012-09-24 14:45:00-04,68,2012-09-24 14:51:00-04,67,T01022,Registered,02139,1983,Male
603127,Closed,1713,2012-09-24 14:45:00-04,64,2012-09-24 15:13:00-04,63,T01281,Registered,02127,1978,Male
603128,Closed,4387,2012-09-24 14:47:00-04,72,2012-09-24 16:00:00-04,68
603129,Closed,472,2012-09-24 14:45:00-04,21,2012-09-24 14:53:00-04,14,T01377,Registered,06488,1963,Male
603130,Closed,143,2012-09-24 14:45:00-04,81,2012-09-24 14:47:00-04,22
603131,Closed,3313,2012-09-24 14:46:00-04,70,2012-09-24 15:41:00-04,53,T01125,Casual,,,
603133,Closed,3156,2012-09-24 14:47:00-04,70,2012-09-24 15:40:00-04,53
603134,Closed,1609,2012-09-24 14:46:00-04,47,2012-09-24 15:13:00-04,13
603135,Closed,240,2012-09-24 14:46:00-04,7,2012-09-24 14:50:00-04,43
603136,Closed,3,2012-09-24 14:46:00-04,22,2012-09-24 14:47:00-04,22,T01401,Registered,02038,1958,Male
603137,Closed,711,2012-09-24 14:47:00-04,17,2012-09-24 14:58:00-04,95,T01269,Registered,02139,1985,Female
603138,Closed,975,2012-09-24 14:47:00-04,6,2012-09-24 15:03:00-04,98
603139,Closed,828,2012-09-24 14:47:00-04,13,2012-09-24 15:00:00-04,56
603141,Closed,778,2012-09-24 14:47:00-04,88,2012-09-24 15:00:00-04,9
603142,Closed,947,2012-09-24 14:48:00-04,39,2012-09-24 15:04:00-04,61
603143,Closed,411,2012-09-24 14:47:00-04,22,2012-09-24 14:54:00-04,31
603144,Closed,556,2012-09-24 14:47:00-04,74,2012-09-24 14:56:00-04,17
603145,Closed,510,2012-09-24 14:49:00-04,32,2012-09-24 14:57:00-04,36
603146,Closed,312,2012-09-24 14:49:00-04,13,2012-09-24 14:55:00-04,39,T01373,Casual,,,
603147,Closed,702,2012-09-24 14:50:00-04,23,2012-09-24 15:01:00-04,84
603148,Closed,318,2012-09-24 14:50:00-04,50,2012-09-24 14:55:00-04,25,T01439,Registered,03051,1961,Male
603149,Closed,562,2012-09-24 14:52:00-04,66,2012-09-24 15:01:00-04,10
603151,Closed,297,2012-09-24 14:50:00-04,20,2012-09-24 14:55:00-04,38
603152,Closed,490,2012-09-24 14:51:00-04,43,2012-09-24 14:59:00-04,38
603153,Closed,190,2012-09-24 14:51:00-04,49,2012-09-24 14:54:00-04,35,T01183,Registered,02116,1992,Male
603154,Closed,169,2012-09-24 14:51:00-04,46,2012-09-24 14:54:00-04,21
603155,Closed,144,2012-09-24 14:52:00-04,29,2012-09-24 14:54:00-04,18
603156,Closed,397,2012-09-24 14:52:00-04,30,2012-09-24 14:58:00-04,12
603157,Closed,1285,2012-09-24 14:54:00-04,67,2012-09-24 15:15:00-04,74
603158,Closed,194,2012-09-24 14:53:00-04,89,2012-09-24 14:56:00-04,73
603159,Closed,171,2012-09-24 14:53:00-04,64,2012-09-24 14:56:00-04,31,T01007,Registered,01945,1972,Male
603160,Closed,212,2012-09-24 14:54:00-04,21,2012-09-24 14:58:00-04,25
603161,Closed,691,2012-09-24 14:54:00-04,47,2012-09-24 15:06:00-04,52
603162,Closed,673,2012-09-24 14:55:00-04,17,2012-09-24 15:06:00-04,76,T01272,Casual,,,
603163,Closed,999,2012-09-24 14:55:00-04,20,2012-09-24 15:12:00-04,84,T01172,Casual,,,
603164,Closed,483,2012-09-24 14:55:00-04,5,2012-09-24 15:03:00-04,36
603166,Closed,376,2012-09-24 14:56:00-04,86,2012-09-24 15:02:00-04,62
603167,Closed,1339,2012-09-24 14:56:00-04,34,2012-09-24 15:18:00-04,8,T01314,Casual,,,
603168,Closed,1324,2012-09-24 14:56:00-04,34,2012-09-24 15:19:00-04,8,T01388,Casual,,,
603169,Closed,414,2012-09-24 14:57:00-04,52,2012-09-24 15:03:00-04,42,T01374,Registered,02115,1959,Male
603170,Closed,611,2012-09-24 14:57:00-04,75,2012-09-24 15:07:00-04,46,T01155,Registered,02115,1986,Male
603172,Closed,296,2012-09-24 14:58:00-04,75,2012-09-24 15:03:00-04,80,T01206,Registered,02139,1992,Female
603173,Closed,504,2012-09-24 14:58:00-04,47,2012-09-24 15:06:00-04,31
603174,Closed,694,2012-09-24 14:58:00-04,58,2012-09-24 15:09:00-04,75
603175,Closed,411,2012-09-24 14:58:00-04,57,2012-09-24 15:05:00-04,16,T01408,Registered,02118,1984,Male
603176,Closed,431,2012-09-24 14:58:00-04,4,2012-09-24 15:05:00-04,50
603177,Closed,345,2012-09-24 14:59:00-04,35,2012-09-24 15:04:00-04,65,T01183,Registered,02129,1980,Female
603178,Closed,489,2012-09-24 14:59:00-04,4,2012-09-24 15:07:00-04,12,T01097,Casual,,,
603179,Closed,836,2012-09-24 14:59:00-04,52,2012-09-24 15:13:00-04,17
603180,Closed,888,2012-09-24 14:59:00-04,84,2012-09-24 15:14:00-04,20
603181,Closed,749,2012-09-24 14:59:00-04,88,2012-09-24 15:12:00-04,88
603182,Closed,976,2012-09-24 15:00:00-04,35,2012-09-24 15:16:00-04,33,T01146,Registered,02116,1992,Male
603183,Closed,1100,2012-09-24 15:00:00-04,10,2012-09-24 15:18:00-04,36
603184,Closed,1484,2012-09-24 15:02:00-04,33,2012-09-24 15:27:00-04,33
603187,Closed,224,2012-09-24 15:01:00-04,44,2012-09-24 15:05:00-04,38
603188,Closed,1435,2012-09-24 15:01:00-04,89,2012-09-24 15:25:00-04,94
603190,Closed,351,2012-09-24 15:03:00-04,42,2012-09-24 15:08:00-04,81
603191,Closed,331,2012-09-24 15:03:00-04,42,2012-09-24 15:08:00-04,81
603193,Closed,616,2012-09-24 15:02:00-04,84,2012-09-24 15:12:00-04,6,T01157,Registered,02135,1988,Female
603194,Closed,261,2012-09-24 15:03:00-04,5,2012-09-24 15:08:00-04,45
603195,Closed,324,2012-09-24 15:04:00-04,36,2012-09-24 15:09:00-04,58,T01011,Registered,02108,1983,Female
603196,Closed,1931,2012-09-24 15:07:00-04,36,2012-09-24 15:39:00-04,44
603197,Closed,553,2012-09-24 15:04:00-04,62,2012-09-24 15:13:00-04,69
603198,Closed,1559,2012-09-24 15:04:00-04,69,2012-09-24 15:30:00-04,36
603201,Closed,438,2012-09-24 15:05:00-04,22,2012-09-24 15:12:00-04,38,T01075,Registered,01915,1985,Male
603202,Closed,551,2012-09-24 15:05:00-04,24,2012-09-24 15:15:00-04,38,T01387,Registered,01960,1979,Male
603203,Closed,242,2012-09-24 15:05:00-04,22,2012-09-24 15:09:00-04,65
603204,Closed,1099,2012-09-24 15:06:00-04,66,2012-09-24 15:24:00-04,17
603205,Closed,1147,2012-09-24 15:06:00-04,74,2012-09-24 15:25:00-04,36,T01254,Registered,02115,1991,Female
603206,Closed,1923,2012-09-24 15:07:00-04,36,2012-09-24 15:39:00-04,44,T01315,Casual,,,
603208,Closed,460,2012-09-24 15:06:00-04,35,2012-09-24 15:14:00-04,38,T01193,Registered,01923,1968,Male
603210,Closed,217,2012-09-24 15:07:00-04,50,2012-09-24 15:11:00-04,61
603212,Closed,2640,2012-09-24 15:08:00-04,38,2012-09-24 15:52:00-04,24,T01323,Registered,01581,1957,Male
603213,Closed,225,2012-09-24 15:09:00-04,57,2012-09-24 15:12:00-04,55
603214,Closed,266,2012-09-24 15:09:00-04,51,2012-09-24 15:13:00-04,12
603215,Closed,3584,2012-09-24 15:11:00-04,98,2012-09-24 16:10:00-04,54
603216,Closed,205,2012-09-24 15:09:00-04,33,2012-09-24 15:12:00-04,10
603217,Closed,631,2012-09-24 15:09:00-04,44,2012-09-24 15:20:00-04,65,T01182,Casual,,,
603218,Closed,780,2012-09-24 15:09:00-04,49,2012-09-24 15:22:00-04,33,T01147,Registered,02115,1986,Female
603219,Closed,3552,2012-09-24 15:11:00-04,98,2012-09-24 16:10:00-04,54
603220,Closed,601,2012-09-24 15:10:00-04,44,2012-09-24 15:20:00-04,65
603221,Closed,485,2012-09-24 15:10:00-04,36,2012-09-24 15:18:00-04,5
603222,Closed,1357,2012-09-24 15:11:00-04,84,2012-09-24 15:33:00-04,23
603223,Closed,353,2012-09-24 15:11:00-04,39,2012-09-24 15:17:00-04,13
603224,Closed,1031,2012-09-24 15:12:00-04,58,2012-09-24 15:29:00-04,75,T01024,Casual,,,
603225,Closed,996,2012-09-24 15:12:00-04,58,2012-09-24 15:28:00-04,75
603226,Closed,331,2012-09-24 15:13:00-04,13,2012-09-24 15:19:00-04,57,T01360,Registered,02115,1983,Male
603227,Closed,2593,2012-09-24 15:15:00-04,94,2012-09-24 15:58:00-04,4,T01343,Casual,,,
603228,Closed,1010,2012-09-24 15:14:00-04,13,2012-09-24 15:31:00-04,14
603229,Closed,232,2012-09-24 15:14:00-04,61,2012-09-24 15:18:00-04,50
603231,Closed,391,2012-09-24 15:14:00-04,42,2012-09-24 15:21:00-04,36,T01398,Registered,02116,1992,Female
603233,Closed,379,2012-09-24 15:15:00-04,35,2012-09-24 15:21:00-04,36
603234,Closed,12,2012-09-24 15:15:00-04,69,2012-09-24 15:15:00-04,69
603235,Closed,284,2012-09-24 15:15:00-04,45,2012-09-24 15:20:00-04,19
603236,Closed,427,2012-09-24 15:16:00-04,23,2012-09-24 15:23:00-04,40,T01072,Registered,02109,1954,Male
603237,Closed,695,2012-09-24 15:18:00-04,48,2012-09-24 15:29:00-04,26
603238,Closed,276,2012-09-24 15:19:00-04,24,2012-09-24 15:24:00-04,20
603239,Closed,873,2012-09-24 15:19:00-04,50,2012-09-24 15:34:00-04,98
603240,Closed,519,2012-09-24 15:19:00-04,54,2012-09-24 15:28:00-04,36
603241,Closed,2229,2012-09-24 15:20:00-04,94,2012-09-24 15:58:00-04,4
603242,Closed,497,2012-09-24 15:21:00-04,40,2012-09-24 15:29:00-04,22
603243,Closed,522,2012-09-24 15:22:00-04,89,2012-09-24 15:30:00-04,88,T01159,Casual,,,
603244,Closed,915,2012-09-24 15:21:00-04,15,2012-09-24 15:37:00-04,76
603245,Closed,182,2012-09-24 15:21:00-04,67,2012-09-24 15:24:00-04,53
603246,Closed,1269,2012-09-24 15:24:00-04,52,2012-09-24 15:45:00-04,48,T01369,Casual,,,
603247,Closed,209,2012-09-24 15:23:00-04,67,2012-09-24 15:27:00-04,53,T01368,Registered,02139,1992,Male
603248,Closed,1259,2012-09-24 15:24:00-04,52,2012-09-24 15:45:00-04,48
603249,Closed,549,2012-09-24 15:24:00-04,17,2012-09-24 15:33:00-04,74
603250,Closed,777,2012-09-24 15:24:00-04,8,2012-09-24 15:37:00-04,33,T01314,Registered,02119,1970,Male
603251,Closed,950,2012-09-24 15:29:00-04,31,2012-09-24 15:45:00-04,48,T01344,Casual,,,
603252,Closed,3661,2012-09-24 15:27:00-04,94,2012-09-24 16:29:00-04,89
603253,Closed,1229,2012-09-24 15:28:00-04,95,2012-09-24 15:49:00-04,16
603254,Closed,278,2012-09-24 15:30:00-04,80,2012-09-24 15:34:00-04,75,T01206,Registered,02139,1992,Female
603255,Closed,214,2012-09-24 15:31:00-04,75,2012-09-24 15:34:00-04,67
603256,Closed,306,2012-09-24 15:31:00-04,33,2012-09-24 15:36:00-04,10
603257,Closed,562,2012-09-24 15:32:00-04,20,2012-09-24 15:41:00-04,22,T01305,Casual,,,
603258,Closed,580,2012-09-24 15:32:00-04,6,2012-09-24 15:41:00-04,90,T01157,Registered,02135,1988,Female
603259,Closed,1181,2012-09-24 15:32:00-04,40,2012-09-24 15:52:00-04,40,T01405,Casual,,,
603260,Closed,1123,2012-09-24 15:33:00-04,40,2012-09-24 15:52:00-04,40,T01072,Casual,,,
603261,Closed,1398,2012-09-24 15:34:00-04,59,2012-09-24 15:57:00-04,7,T01026,Casual,,,
603262,Closed,222,2012-09-24 15:33:00-04,55,2012-09-24 15:37:00-04,36
603263,Closed,1398,2012-09-24 15:34:00-04,59,2012-09-24 15:57:00-04,7,T01332,Casual,,,
603264,Closed,409,2012-09-24 15:33:00-04,26,2012-09-24 15:40:00-04,63
603265,Closed,254,2012-09-24 15:33:00-04,16,2012-09-24 15:37:00-04,57
603266,Closed,661,2012-09-24 15:33:00-04,14,2012-09-24 15:44:00-04,16
603267,Closed,1284,2012-09-24 15:35:00-04,74,2012-09-24 15:56:00-04,36
603268,Closed,742,2012-09-24 15:34:00-04,38,2012-09-24 15:47:00-04,58,T01335,Registered,02116,1970,Male
603269,Closed,656,2012-09-24 15:34:00-04,49,2012-09-24 15:45:00-04,47
603270,Closed,478,2012-09-24 15:35:00-04,38,2012-09-24 15:43:00-04,22,T01075,Registered,01772,1971,Male
603271,Closed,1263,2012-09-24 15:35:00-04,93,2012-09-24 15:56:00-04,46
603272,Closed,1154,2012-09-24 15:38:00-04,14,2012-09-24 15:57:00-04,68,T01121,Casual,,,
603273,Closed,673,2012-09-24 15:37:00-04,74,2012-09-24 15:48:00-04,68
603274,Closed,1396,2012-09-24 15:38:00-04,14,2012-09-24 16:02:00-04,70
603275,Closed,389,2012-09-24 15:37:00-04,67,2012-09-24 15:44:00-04,72
603276,Closed,1653,2012-09-24 15:39:00-04,42,2012-09-24 16:07:00-04,80
603277,Closed,1659,2012-09-24 15:39:00-04,42,2012-09-24 16:07:00-04,80,T01374,Casual,,,
603278,Closed,803,2012-09-24 15:38:00-04,76,2012-09-24 15:52:00-04,74,T01272,Registered,02135,1983,Male
603279,Closed,603,2012-09-24 15:39:00-04,60,2012-09-24 15:49:00-04,61,T01095,Registered,02215,1981,Male
603280,Closed,254,2012-09-24 15:40:00-04,53,2012-09-24 15:44:00-04,67,T01368,Registered,02139,1992,Male
603282,Closed,1498,2012-09-24 15:41:00-04,42,2012-09-24 16:06:00-04,80,T01079,Casual,,,
603283,Closed,710,2012-09-24 15:40:00-04,22,2012-09-24 15:52:00-04,38
603284,Closed,1509,2012-09-24 15:42:00-04,42,2012-09-24 16:07:00-04,80
603285,Closed,563,2012-09-24 15:41:00-04,62,2012-09-24 15:50:00-04,12
603287,Closed,367,2012-09-24 15:41:00-04,48,2012-09-24 15:47:00-04,38
603289,Closed,390,2012-09-24 15:42:00-04,55,2012-09-24 15:48:00-04,33
603291,Closed,813,2012-09-24 15:42:00-04,33,2012-09-24 15:56:00-04,38,T01314,Registered,01944,1972,Male
603292,Closed,1451,2012-09-24 15:43:00-04,42,2012-09-24 16:07:00-04,80
603293,Closed,913,2012-09-24 15:43:00-04,36,2012-09-24 15:58:00-04,4
603294,Closed,590,2012-09-24 15:43:00-04,42,2012-09-24 15:53:00-04,64
603295,Closed,819,2012-09-24 15:43:00-04,80,2012-09-24 15:57:00-04,16,T01298,Registered,02056,1961,Male
603296,Closed,110,2012-09-24 15:44:00-04,21,2012-09-24 15:46:00-04,46
603298,Closed,202,2012-09-24 15:45:00-04,32,2012-09-24 15:48:00-04,45
603299,Closed,916,2012-09-24 15:44:00-04,14,2012-09-24 15:59:00-04,22,T01377,Registered,02360,1962,Male
603300,Closed,305,2012-09-24 15:45:00-04,67,2012-09-24 15:50:00-04,33,T01133,Registered,02215,1992,Male
603301,Closed,791,2012-09-24 15:46:00-04,88,2012-09-24 15:59:00-04,89,T01159,Casual,,,
603302,Closed,313,2012-09-24 15:47:00-04,50,2012-09-24 15:52:00-04,22
603303,Closed,1325,2012-09-24 15:47:00-04,58,2012-09-24 16:09:00-04,52
603306,Closed,1269,2012-09-24 15:48:00-04,58,2012-09-24 16:09:00-04,52,T01335,Casual,,,
603310,Closed,661,2012-09-24 15:48:00-04,30,2012-09-24 15:59:00-04,12,T01331,Registered,02905,1980,Male
603312,Closed,542,2012-09-24 15:49:00-04,21,2012-09-24 15:58:00-04,5
603313,Closed,539,2012-09-24 15:49:00-04,21,2012-09-24 15:58:00-04,5,T01326,Registered,02199,1987,Male
603315,Closed,190,2012-09-24 15:50:00-04,96,2012-09-24 15:53:00-04,74
603316,Closed,846,2012-09-24 15:50:00-04,14,2012-09-24 16:04:00-04,13
603317,Closed,1627,2012-09-24 15:50:00-04,9,2012-09-24 16:17:00-04,38
603318,Closed,229,2012-09-24 15:50:00-04,21,2012-09-24 15:54:00-04,46,T01216,Registered,02115,1958,Female
603319,Closed,354,2012-09-24 15:50:00-04,81,2012-09-24 15:56:00-04,4
603320,Closed,149,2012-09-24 15:51:00-04,64,2012-09-24 15:53:00-04,22
603324,Closed,416,2012-09-24 15:52:00-04,57,2012-09-24 15:59:00-04,27,T01360,Registered,02119,1982,Male
603325,Closed,2144,2012-09-24 15:53:00-04,81,2012-09-24 16:28:00-04,10
603326,Closed,550,2012-09-24 15:52:00-04,67,2012-09-24 16:01:00-04,36
603327,Closed,646,2012-09-24 15:53:00-04,81,2012-09-24 16:04:00-04,38,T01094,Registered,01929,1949,Male
603328,Closed,779,2012-09-24 15:55:00-04,69,2012-09-24 16:08:00-04,5
603329,Closed,1059,2012-09-24 15:55:00-04,14,2012-09-24 16:13:00-04,38
603330,Closed,976,2012-09-24 15:55:00-04,21,2012-09-24 16:11:00-04,38
603331,Closed,177,2012-09-24 15:55:00-04,72,2012-09-24 15:58:00-04,80,T01371,Registered,02116,1984,Male
603332,Closed,775,2012-09-24 15:56:00-04,54,2012-09-24 16:09:00-04,21
603334,Closed,17,2012-09-24 15:56:00-04,47,2012-09-24 15:56:00-04,47
603335,Closed,426,2012-09-24 15:57:00-04,72,2012-09-24 16:04:00-04,67
603336,Closed,834,2012-09-24 15:57:00-04,38,2012-09-24 16:11:00-04,31,T01314,Registered,01915,1958,Male
603337,Closed,758,2012-09-24 15:57:00-04,69,2012-09-24 16:10:00-04,66
603338,Closed,799,2012-09-24 15:57:00-04,95,2012-09-24 16:11:00-04,68,T01269,Registered,02114,1984,Male
603339,Closed,1696,2012-09-24 15:59:00-04,38,2012-09-24 16:27:00-04,58
603340,Closed,1705,2012-09-24 15:59:00-04,38,2012-09-24 16:27:00-04,58
603341,Closed,1274,2012-09-24 15:58:00-04,96,2012-09-24 16:20:00-04,38,T01235,Registered,03861,1978,Female
603342,Closed,454,2012-09-24 15:59:00-04,23,2012-09-24 16:07:00-04,58,T01078,Registered,02128,1980,Female
603343,Closed,1883,2012-09-24 16:00:00-04,75,2012-09-24 16:31:00-04,89
603344,Closed,361,2012-09-24 16:00:00-04,67,2012-09-24 16:06:00-04,52,T01022,Registered,02116,1991,Male
603345,Closed,1095,2012-09-24 15:59:00-04,80,2012-09-24 16:18:00-04,72,T01233,Registered,02139,1988,Male
603346,Closed,665,2012-09-24 16:00:00-04,35,2012-09-24 16:11:00-04,60
603347,Closed,984,2012-09-24 16:00:00-04,67,2012-09-24 16:16:00-04,22
603348,Closed,1859,2012-09-24 16:00:00-04,75,2012-09-24 16:31:00-04,89,T01442,Casual,,,
603349,Closed,192,2012-09-24 16:00:00-04,43,2012-09-24 16:04:00-04,24
603350,Closed,706,2012-09-24 16:01:00-04,81,2012-09-24 16:12:00-04,52,T01150,Registered,02116,1972,Male
603351,Closed,1389,2012-09-24 16:02:00-04,16,2012-09-24 16:25:00-04,54
603352,Closed,536,2012-09-24 16:01:00-04,11,2012-09-24 16:10:00-04,12
603353,Closed,1008,2012-09-24 16:01:00-04,5,2012-09-24 16:18:00-04,86
603354,Closed,951,2012-09-24 16:02:00-04,64,2012-09-24 16:18:00-04,98
603355,Closed,860,2012-09-24 16:03:00-04,75,2012-09-24 16:17:00-04,38
603356,Closed,555,2012-09-24 16:04:00-04,40,2012-09-24 16:13:00-04,22,T01405,Registered,02169,1950,Male
603357,Closed,481,2012-09-24 16:04:00-04,22,2012-09-24 16:12:00-04,38
603358,Closed,545,2012-09-24 16:04:00-04,24,2012-09-24 16:13:00-04,38
603359,Closed,276,2012-09-24 16:04:00-04,48,2012-09-24 16:09:00-04,6,T01344,Registered,01460,1986,Male
603360,Closed,272,2012-09-24 16:04:00-04,64,2012-09-24 16:09:00-04,48,T01261,Registered,02116,1962,Male
603361,Closed,236,2012-09-24 16:05:00-04,80,2012-09-24 16:09:00-04,67
603362,Closed,595,2012-09-24 16:05:00-04,68,2012-09-24 16:15:00-04,79,T01121,Registered,02143,1977,Male
603363,Closed,936,2012-09-24 16:06:00-04,75,2012-09-24 16:21:00-04,58,T01024,Casual,,,
603364,Closed,959,2012-09-24 16:05:00-04,90,2012-09-24 16:21:00-04,33,T01276,Registered,02135,1982,Male
603365,Closed,438,2012-09-24 16:06:00-04,13,2012-09-24 16:13:00-04,46
603366,Closed,931,2012-09-24 16:06:00-04,75,2012-09-24 16:21:00-04,58
603367,Closed,188,2012-09-24 16:06:00-04,59,2012-09-24 16:09:00-04,64
603369,Closed,133,2012-09-24 16:06:00-04,55,2012-09-24 16:08:00-04,53
603370,Closed,784,2012-09-24 16:07:00-04,7,2012-09-24 16:20:00-04,20,T01026,Casual,,,
603371,Closed,1162,2012-09-24 16:06:00-04,46,2012-09-24 16:26:00-04,96
603372,Closed,780,2012-09-24 16:07:00-04,7,2012-09-24 16:20:00-04,20,T01332,Casual,,,
603373,Closed,404,2012-09-24 16:07:00-04,70,2012-09-24 16:13:00-04,17,T01255,Registered,02163,1985,Male
603374,Closed,484,2012-09-24 16:07:00-04,67,2012-09-24 16:15:00-04,72
603376,Closed,256,2012-09-24 16:07:00-04,48,2012-09-24 16:11:00-04,40
603377,Closed,403,2012-09-24 16:08:00-04,11,2012-09-24 16:14:00-04,30
603378,Closed,896,2012-09-24 16:08:00-04,84,2012-09-24 16:23:00-04,4
603379,Closed,231,2012-09-24 16:08:00-04,30,2012-09-24 16:11:00-04,86,T01105,Registered,02134,1981,Male
603380,Closed,590,2012-09-24 16:08:00-04,14,2012-09-24 16:17:00-04,69
603381,Closed,1818,2012-09-24 16:09:00-04,41,2012-09-24 16:39:00-04,80,T01367,Casual,,,
603382,Closed,308,2012-09-24 16:08:00-04,48,2012-09-24 16:13:00-04,38
603383,Closed,1877,2012-09-24 16:08:00-04,41,2012-09-24 16:39:00-04,80,T01135,Registered,02215,1982,Male
603384,Closed,413,2012-09-24 16:08:00-04,67,2012-09-24 16:15:00-04,33
603385,Closed,435,2012-09-24 16:08:00-04,36,2012-09-24 16:16:00-04,35
603386,Closed,267,2012-09-24 16:09:00-04,46,2012-09-24 16:13:00-04,61
603387,Closed,1216,2012-09-24 16:12:00-04,3,2012-09-24 16:32:00-04,27,T01312,Casual,,,
603388,Closed,208,2012-09-24 16:09:00-04,64,2012-09-24 16:13:00-04,20
603389,Closed,555,2012-09-24 16:10:00-04,7,2012-09-24 16:19:00-04,38,T01348,Registered,01720,1975,Male
603390,Closed,349,2012-09-24 16:10:00-04,57,2012-09-24 16:16:00-04,52
603391,Closed,691,2012-09-24 16:11:00-04,43,2012-09-24 16:22:00-04,54
603392,Closed,331,2012-09-24 16:12:00-04,33,2012-09-24 16:17:00-04,32,T01089,Registered,02215,1984,Male
603393,Closed,610,2012-09-24 16:12:00-04,42,2012-09-24 16:22:00-04,33
603394,Closed,859,2012-09-24 16:14:00-04,60,2012-09-24 16:28:00-04,61,T01080,Casual,,,
603395,Closed,354,2012-09-24 16:12:00-04,67,2012-09-24 16:18:00-04,33
603396,Closed,1969,2012-09-24 16:15:00-04,69,2012-09-24 16:47:00-04,29
603397,Closed,672,2012-09-24 16:12:00-04,36,2012-09-24 16:23:00-04,43
603398,Closed,2096,2012-09-24 16:13:00-04,69,2012-09-24 16:48:00-04,29,T01217,Casual,,,
603399,Closed,1500,2012-09-24 16:13:00-04,31,2012-09-24 16:38:00-04,14
603400,Closed,447,2012-09-24 16:13:00-04,35,2012-09-24 16:21:00-04,63,T01149,Registered,02127,1959,Male
603401,Closed,370,2012-09-24 16:13:00-04,6,2012-09-24 16:20:00-04,35
603402,Closed,1268,2012-09-24 16:14:00-04,38,2012-09-24 16:35:00-04,75,T01094,Registered,02143,1969,Female
603403,Closed,384,2012-09-24 16:14:00-04,7,2012-09-24 16:20:00-04,20,T01224,Registered,01742,1966,Male
603404,Closed,560,2012-09-24 16:14:00-04,4,2012-09-24 16:23:00-04,38
603405,Closed,249,2012-09-24 16:15:00-04,70,2012-09-24 16:19:00-04,89
603406,Closed,812,2012-09-24 16:16:00-04,13,2012-09-24 16:29:00-04,30
603407,Closed,775,2012-09-24 16:15:00-04,39,2012-09-24 16:28:00-04,49,T01373,Registered,02117,1994,Male
603408,Closed,762,2012-09-24 16:16:00-04,40,2012-09-24 16:28:00-04,4
603409,Closed,2219,2012-09-24 16:17:00-04,33,2012-09-24 16:54:00-04,33
603410,Closed,1250,2012-09-24 16:16:00-04,10,2012-09-24 16:37:00-04,38
603411,Closed,407,2012-09-24 16:17:00-04,61,2012-09-24 16:24:00-04,4
603412,Closed,5216,2012-09-24 16:20:00-04,52,2012-09-24 17:46:00-04,61,T01150,Casual,,,
603413,Closed,163,2012-09-24 16:18:00-04,36,2012-09-24 16:21:00-04,42
603414,Closed,885,2012-09-24 16:18:00-04,14,2012-09-24 16:32:00-04,68
603415,Closed,974,2012-09-24 16:18:00-04,80,2012-09-24 16:34:00-04,19
603416,Closed,5270,2012-09-24 16:19:00-04,52,2012-09-24 17:47:00-04,61,T01022,Casual,,,
603417,Closed,1240,2012-09-24 16:19:00-04,45,2012-09-24 16:39:00-04,21
603418,Closed,383,2012-09-24 16:18:00-04,72,2012-09-24 16:25:00-04,67
603419,Closed,715,2012-09-24 16:19:00-04,25,2012-09-24 16:31:00-04,23,T01439,Registered,02118,1976,Male
